label,aX,aY,aZ,gX,gY,gZ
unlabeled,-0.0524,-0.0070,0.9934,0.7324,0.6714,0.0610
unlabeled,-0.0511,-0.0082,0.9940,0.4883,0.3662,0.0000
unlabeled,-0.0488,-0.0093,0.9944,0.4272,0.1221,-0.1221
unlabeled,-0.0494,-0.0074,0.9905,0.1221,0.0000,-0.0610
unlabeled,-0.0459,-0.0065,0.9910,0.0610,0.0610,-0.0610
unlabeled,-0.0381,-0.0024,0.9897,-0.0610,0.0610,0.2441
unlabeled,-0.0332,0.0009,0.9923,-0.0610,0.1831,0.9766
unlabeled,-0.0421,-0.0046,0.9923,0.5493,0.5493,2.1973
unlabeled,-0.0542,-0.0149,0.9934,0.8545,0.6104,2.0142
unlabeled,-0.0524,-0.0150,0.9923,0.7935,0.6104,2.8687
unlabeled,-0.0465,-0.0302,0.9918,0.7935,0.6714,4.5166
unlabeled,-0.0127,-0.1188,1.0000,0.9766,0.1831,10.7422
unlabeled,0.0052,-0.2449,1.0000,1.8311,-0.4883,16.6016
unlabeled,-0.0105,-0.6417,0.9951,5.3101,0.6104,17.1509
unlabeled,-0.0110,-0.7396,0.9980,4.2114,2.4414,-13.5498
unlabeled,-0.0182,-0.5554,0.9896,4.3945,3.4180,-30.0903
unlabeled,-0.0317,-0.3618,0.9897,7.6294,8.4839,-46.8750
unlabeled,-0.0400,0.0497,0.9987,7.6904,9.0332,-48.3398
unlabeled,-0.0435,0.2450,0.9950,5.0659,5.3101,-43.8843
unlabeled,-0.0668,0.6624,0.9896,4.7607,4.8828,-38.0859
unlabeled,-0.0881,0.8523,0.9926,1.7090,2.5024,-23.8037
unlabeled,-0.1027,0.7294,0.9958,0.1831,0.9766,-15.7471
unlabeled,-0.1230,0.5524,0.9780,-9.0332,-0.3052,-16.6016
unlabeled,-0.1056,1.0187,0.9927,-11.4136,-0.6104,-44.6777
unlabeled,-0.0374,1.3440,0.9937,-8.6060,-8.2397,-62.8052
unlabeled,0.0585,1.7813,0.9774,-7.2632,-8.1177,-33.9966
unlabeled,0.1542,1.3169,0.9854,-7.3242,-6.6528,48.7061
unlabeled,0.1763,0.8560,0.9935,-7.1411,-5.4321,128.3569
unlabeled,0.1887,-0.4231,1.0009,-4.0894,-2.0752,154.5410
unlabeled,0.1743,-1.0967,1.0195,-1.9531,4.5166,145.7520
unlabeled,0.0608,-2.0692,1.0308,2.6855,3.0518,129.2114
unlabeled,0.0010,-2.3691,1.0121,6.1035,-0.9155,71.5332
unlabeled,-0.0204,-1.6677,0.9951,5.4321,0.5493,31.4941
unlabeled,0.0000,-0.8954,1.0176,20.0195,2.2583,-3.1738
unlabeled,0.1202,-1.2734,0.9745,18.6157,-2.7466,15.8081
unlabeled,0.1617,-1.6584,0.9844,-1.2207,0.6714,9.8267
unlabeled,0.1012,-1.6715,0.9924,-6.4697,3.6621,-30.6396
unlabeled,0.0627,-1.3311,1.0016,4.0283,7.8735,-88.5010
unlabeled,0.0448,-0.6003,0.9855,11.2915,6.5308,-96.3745
unlabeled,0.0527,-0.1322,0.9805,2.1362,11.5967,-113.0981
unlabeled,0.1046,0.9243,1.0372,6.2256,16.1133,-107.9101
unlabeled,-0.0017,1.6111,0.9764,-3.2349,-4.6997,-87.5854
