label,aX,aY,aZ,gX,gY,gZ
unlabeled,-0.0345,-0.0157,0.9922,0.3662,0.1831,-0.0610
unlabeled,-0.0354,-0.0146,0.9977,0.3662,0.1831,0.0610
unlabeled,-0.0350,-0.0165,0.9922,0.3052,0.0610,0.0000
unlabeled,-0.0352,-0.0165,0.9937,0.3052,0.0000,0.0000
unlabeled,-0.0347,-0.0173,0.9923,0.3052,0.0000,0.0610
unlabeled,-0.0347,-0.0153,0.9934,0.1221,0.0610,0.0000
unlabeled,-0.0332,-0.0143,0.9924,0.0610,0.1221,0.0000
unlabeled,-0.0333,-0.0157,0.9927,0.1221,0.2441,-0.3662
unlabeled,-0.0359,-0.0187,0.9941,0.2441,0.1831,-0.4883
unlabeled,-0.0354,-0.0171,0.9949,0.4883,0.0610,-0.0610
unlabeled,-0.0334,-0.0155,0.9933,0.5493,0.0610,0.1831
unlabeled,-0.0330,-0.0154,0.9918,0.3052,0.0000,0.6714
unlabeled,-0.0332,-0.0155,0.9927,0.0000,-0.0610,1.2207
unlabeled,-0.0315,-0.0195,0.9928,0.0000,0.0000,3.2349
unlabeled,-0.0283,-0.0276,0.9929,0.4272,0.0000,7.9956
unlabeled,-0.0300,-0.0657,0.9958,0.8545,-0.1221,12.1460
unlabeled,-0.0255,-0.0826,0.9962,1.0986,-1.3428,24.0478
unlabeled,-0.0336,-0.0798,0.9932,0.6714,-1.7700,28.4424
unlabeled,-0.0466,-0.0663,0.9907,-0.2441,-1.3428,28.8696
unlabeled,-0.0692,-0.0610,0.9884,0.1221,0.1221,25.3296
unlabeled,-0.0712,-0.0051,0.9913,4.0283,4.0283,8.3008
unlabeled,-0.0551,0.2224,1.0016,5.6763,4.8828,-2.4414
unlabeled,-0.0662,0.3806,0.9884,-0.8545,1.2207,-32.6538
unlabeled,-0.0437,0.9944,0.9954,-9.5215,-0.7324,-58.5327
unlabeled,0.0372,1.7609,0.9979,-17.1509,-9.3994,-78.7964
unlabeled,-0.0111,1.9989,0.9863,-18.0664,-13.5498,-63.1714
unlabeled,0.0664,1.9646,0.9537,-19.7144,-18.1274,34.9121
unlabeled,0.2794,1.4503,0.9650,-6.2256,-6.5308,155.6396
unlabeled,0.4802,0.0421,1.0245,-4.5166,-1.8921,185.5469
unlabeled,0.4182,-0.7036,1.0348,-4.5776,0.4883,197.0825
unlabeled,0.1835,-2.0302,1.0276,2.6855,2.6245,186.0351
unlabeled,0.0859,-2.5591,1.0287,5.7983,3.6621,121.6431
unlabeled,-0.0205,-2.7362,1.0240,3.5400,-0.1221,75.2563
unlabeled,-0.0344,-1.8729,0.9940,15.1978,1.7700,4.4556
unlabeled,0.2802,-1.9014,1.0148,29.9683,4.4556,4.5776
unlabeled,0.3850,-2.3990,0.9902,19.7144,3.4790,-20.2637
unlabeled,0.2438,-1.9702,0.9690,9.7046,7.5073,-71.8994
