label,aX,aY,aZ,gX,gY,gZ
unlabeled,-0.0453,-0.0083,0.9867,0.1831,-0.1221,0.1221
unlabeled,-0.0474,-0.0096,0.9978,0.2441,-0.1831,0.1221
unlabeled,-0.0475,-0.0101,0.9935,0.3052,-0.1831,0.1831
unlabeled,-0.0430,-0.0170,0.9906,0.4883,-0.1831,0.3052
unlabeled,-0.0430,-0.0153,0.9930,0.6714,-0.1221,1.9531
unlabeled,-0.0380,-0.0198,0.9935,0.5493,-0.0610,3.7842
unlabeled,-0.0520,-0.0021,0.9912,0.0000,0.1221,6.3477
unlabeled,-0.0571,0.0040,0.9924,0.0000,0.1831,5.4321
unlabeled,-0.0536,-0.0024,0.9910,0.6714,0.2441,2.0142
unlabeled,-0.0505,-0.0081,0.9930,0.9766,0.3052,0.9155
unlabeled,-0.0491,-0.0293,0.9911,1.8311,0.4883,-0.0610
unlabeled,-0.0575,-0.0583,0.9906,2.6855,0.7935,-3.4790
unlabeled,-0.0609,-0.0626,0.9913,2.8687,1.2817,-8.2397
unlabeled,-0.0481,-0.0205,0.9922,2.9907,2.1973,-17.4561
unlabeled,-0.0219,0.0880,0.9955,2.0752,2.1973,-17.8833
unlabeled,-0.0327,0.1027,0.9962,-2.8687,0.4883,-11.1084
unlabeled,-0.0641,0.4867,0.9860,-5.3711,-0.3052,-18.0054
unlabeled,-0.0640,0.7936,0.9878,-4.6997,-3.1738,-47.0581
unlabeled,-0.0618,1.4008,0.9824,-7.3242,-7.1411,-35.1563
unlabeled,-0.0493,1.3285,0.9708,-9.7656,-8.9722,39.4287
unlabeled,-0.0702,0.6650,0.9747,-8.4839,-6.2256,71.6553
unlabeled,-0.1040,-0.2576,0.9896,-3.6621,-1.5259,105.1636
unlabeled,-0.0966,-0.6594,0.9951,1.2207,1.1597,85.2661
unlabeled,-0.0116,-1.0980,1.0079,2.3193,0.9155,53.1616
unlabeled,0.0482,-1.1212,1.0150,5.0659,-0.3052,-0.5493
unlabeled,0.1471,-1.1274,1.0084,7.3853,-0.4272,-6.5308
unlabeled,0.1611,-0.9125,1.0120,8.8501,1.7700,-8.4229
unlabeled,0.1385,-0.7863,1.0132,8.1177,-2.8076,0.4272
unlabeled,0.1873,-1.1248,0.9946,3.6621,-1.1597,44.0674
unlabeled,0.2117,-1.7006,1.0084,3.7842,4.1504,30.1514
unlabeled,0.1398,-1.7041,1.0039,0.1221,7.8125,-54.0161
unlabeled,0.0260,-1.0463,1.0139,0.9766,8.2397,-85.0220
unlabeled,0.0229,-0.6733,1.0042,13.3057,5.7373,-102.4780
unlabeled,0.0063,0.2366,0.9855,5.3711,6.4087,-107.9101
unlabeled,-0.0114,0.7185,1.0059,5.5542,10.8643,-92.4072
unlabeled,-0.0758,1.4573,0.9890,5.9814,6.9580,-77.3315
unlabeled,-0.1512,1.8910,0.9816,1.2207,3.0518,-42.9077
unlabeled,-0.1362,1.8795,0.9889,-0.0610,2.4414,-22.3999
unlabeled,-0.0930,0.7874,0.9871,-4.6387,-2.6245,2.7466
unlabeled,-0.1759,0.7031,0.9694,-12.0239,-3.6011,-34.9121
unlabeled,-0.0994,1.1033,0.9822,-10.4370,-4.5776,-69.7021
unlabeled,-0.0507,1.1936,0.9828,-7.6294,-8.8501,-70.9229
unlabeled,-0.1304,1.3297,0.9709,-8.4229,-9.9487,-39.1846
unlabeled,-0.0929,1.1963,0.9674,-6.6528,-7.2021,44.3115
unlabeled,0.1681,0.6135,0.9886,-5.0049,-3.7842,72.2046
unlabeled,0.2305,0.2725,1.0063,-3.7842,-2.8687,107.2998
unlabeled,0.1260,-0.4768,1.0016,-3.4790,-4.0894,124.5727
unlabeled,0.0665,-0.8883,1.0021,1.2817,3.1128,123.4131
unlabeled,0.0522,-1.5072,1.0247,1.7700,4.8828,100.8911
unlabeled,0.0598,-1.5923,1.0138,5.0659,0.2441,57.0068
unlabeled,0.0814,-1.5607,1.0105,6.7139,0.4883,41.8701
unlabeled,0.1073,-0.8455,1.0273,6.4087,0.8545,12.6343
unlabeled,0.1064,-0.8317,1.0118,7.2632,-3.9062,13.0005
unlabeled,0.1123,-1.3921,0.9967,5.4321,-2.1973,56.7627
unlabeled,0.1184,-1.6152,1.0055,2.3804,4.0894,8.1177
unlabeled,0.0765,-1.4799,0.9930,0.6714,5.0659,-35.0952
unlabeled,0.0629,-1.1563,0.9972,4.3945,7.5684,-93.9331
unlabeled,0.0537,-0.4572,0.9951,12.0239,5.5542,-103.3935
unlabeled,0.0507,-0.0320,0.9891,2.2583,8.4839,-105.9570
unlabeled,0.0376,0.6805,1.0145,4.2114,10.4980,-97.5342
unlabeled,-0.0109,0.9817,0.9912,1.3428,0.9766,-75.4395
unlabeled,-0.1028,1.5771,0.9838,3.6621,4.7607,-56.6406
unlabeled,-0.1097,1.7988,0.9949,0.3052,2.7466,-21.1792
unlabeled,-0.0575,1.7400,1.0004,-3.5400,-0.4272,-10.5591
unlabeled,-0.0469,1.0886,0.9940,-10.8643,-3.6011,-1.6479
unlabeled,-0.2017,1.1942,0.9742,-16.6016,-3.6011,-23.3154
unlabeled,-0.1512,1.3143,0.9801,-9.6436,-7.8125,-73.4253
unlabeled,-0.1083,1.5538,0.9686,-8.2397,-10.1929,-56.8237
unlabeled,0.1417,1.4283,0.9725,-6.4697,-9.0332,14.7705
unlabeled,0.2559,1.2279,0.9840,-7.5684,-5.7983,75.3784
unlabeled,0.2397,0.5167,1.0048,-7.5684,-4.6997,118.8965
unlabeled,0.2069,-0.1218,1.0044,-2.9907,-2.6855,179.0161
unlabeled,0.1980,-1.1576,1.0138,-2.7466,2.1973,172.1191
unlabeled,0.1892,-1.5723,1.0415,3.3569,5.4321,136.4136
unlabeled,0.1033,-2.1201,1.0265,6.1035,1.3428,115.8447
unlabeled,0.0631,-2.2438,1.0112,5.1270,-0.0610,49.5605
unlabeled,0.0420,-1.3270,1.0132,5.3101,1.7090,14.4653
unlabeled,0.1006,-1.0010,1.0278,19.6533,-1.2207,5.1270
unlabeled,0.1884,-1.5610,0.9884,16.9067,-2.6855,18.8599
unlabeled,0.1747,-1.7100,0.9945,0.3662,0.7324,-20.6299
unlabeled,0.1284,-1.5648,0.9846,-0.3662,3.2959,-54.9927
unlabeled,0.1062,-1.3119,0.9834,6.7749,12.7563,-100.3418
unlabeled,0.1498,-0.6559,1.0122,14.7095,13.1836,-110.3516
unlabeled,0.1517,-0.2482,0.9969,2.6855,9.7656,-121.1548
unlabeled,0.1409,0.5288,1.0206,4.7607,13.1226,-113.8306
unlabeled,0.0892,0.8689,1.0120,-1.5869,0.7324,-98.3887
unlabeled,-0.0371,1.5198,0.9828,1.7090,5.1270,-82.9468
unlabeled,-0.0247,1.7617,1.0107,7.2632,10.8643,-53.2227
unlabeled,-0.0643,1.9221,0.9988,0.1221,1.9531,-51.6357
unlabeled,-0.0573,1.3300,0.9948,-7.4463,-5.3711,-43.2129
unlabeled,0.1149,1.2443,0.9880,-18.4326,-7.7515,-51.7578
unlabeled,0.0382,1.7650,0.9865,-17.3340,-10.2539,-70.2515
unlabeled,0.0554,1.7295,0.9801,-12.6343,-12.1460,-54.3823
unlabeled,0.0450,1.4894,0.9708,-12.2681,-12.0239,-22.3389
unlabeled,0.0299,1.1781,0.9674,-9.2773,-10.8032,65.2466
unlabeled,0.0321,0.2400,0.9830,-6.5308,-6.7139,101.5625
unlabeled,0.0680,-0.2533,1.0044,-0.4272,0.9766,137.2681
unlabeled,0.0847,-1.1605,1.0198,1.8311,2.1973,136.2305
unlabeled,0.0286,-1.5400,1.0164,1.1597,4.5166,113.2202
unlabeled,-0.0819,-2.0979,1.0233,3.0518,3.8452,95.7642
unlabeled,-0.0944,-2.1521,1.0111,10.7422,1.8311,51.7578
unlabeled,-0.0421,-1.1527,0.9960,9.3384,2.6245,24.5361
unlabeled,0.0228,-0.6979,1.0135,18.4937,1.1597,20.2637
unlabeled,0.0416,-1.0630,0.9847,11.4136,-2.5635,50.7812
unlabeled,0.0796,-1.3782,0.9894,-1.0986,2.3804,44.4336
unlabeled,0.0444,-1.5142,0.9838,-0.1831,4.9438,2.4414
unlabeled,-0.0677,-0.9531,1.0129,1.5869,6.8970,-72.8760
unlabeled,-0.0601,-0.7181,0.9834,8.1787,4.0894,-106.2622
unlabeled,-0.0038,0.0514,0.9867,0.3662,8.1787,-114.9902
unlabeled,0.0569,0.3810,1.0107,4.2725,13.1226,-98.2056
unlabeled,0.0928,0.9080,0.9982,1.2817,3.9062,-91.6748
unlabeled,0.0675,1.2194,0.9880,4.6997,6.6528,-67.5049
unlabeled,0.0768,1.6807,1.0103,6.4087,8.6060,-50.9644
unlabeled,0.0511,1.7944,1.0081,0.0610,0.1221,-25.0854
unlabeled,-0.0063,1.0635,1.0027,-4.5776,-4.0894,-14.0381
unlabeled,0.0471,0.9082,0.9888,-16.7847,-7.0190,-31.3110
unlabeled,0.0337,1.4618,0.9937,-17.1509,-9.1553,-57.6172
unlabeled,0.0737,1.4608,0.9850,-13.0615,-13.3667,-52.6123
unlabeled,0.1173,1.5212,0.9750,-12.0850,-11.7187,-21.9116
