label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.1880,1.8444,0.8053,-58.6548,10.0098,-183.8989
unlabeled,0.0588,2.6058,0.7787,-72.8149,-3.4790,-158.6914
unlabeled,-0.0742,2.9883,0.6924,-61.4624,-13.1836,-110.5957
unlabeled,-0.2998,3.5254,0.5614,-41.3208,-10.6812,-81.5430
unlabeled,-0.2151,3.4349,0.5571,24.4751,-7.5684,-7.3242
unlabeled,-0.0729,3.1177,0.5295,88.7451,-4.5776,76.0498
unlabeled,0.2223,2.2880,0.4479,107.4219,2.5635,113.2202
unlabeled,0.3192,1.8906,0.4395,123.9624,18.6768,161.1328
unlabeled,0.4757,1.2894,0.6239,124.8779,21.9116,172.9736
unlabeled,0.6177,0.9702,0.7988,126.2817,15.1367,183.1055
unlabeled,0.7014,0.8655,0.8912,125.9155,5.3711,230.3467
unlabeled,0.8605,-0.2096,1.2561,138.6108,-4.1504,256.9580
unlabeled,0.9427,-0.9742,1.3207,196.1670,-22.2168,244.9341
unlabeled,1.0948,-2.0135,1.0919,177.1850,-31.4941,249.5727
unlabeled,1.0156,-2.5680,1.0071,55.5420,-55.2368,265.8081
unlabeled,0.5682,-3.4558,0.7965,7.7515,-55.1758,226.7456
unlabeled,0.4130,-3.5874,0.6736,-26.5503,-5.1270,63.7207
unlabeled,0.5155,-3.4442,0.8154,-63.1714,9.7046,-71.1060
unlabeled,0.6777,-2.8693,0.9806,-87.7685,-16.6016,-106.8115
unlabeled,0.6678,-2.5547,0.9066,-105.9570,-53.8940,-176.6968
unlabeled,0.6428,-1.6285,0.8345,-97.6562,-52.0019,-217.5903
unlabeled,0.5973,-0.6869,0.8284,-75.2563,-27.0996,-252.8686
unlabeled,0.5640,-0.4531,0.8478,-70.8618,-10.8032,-228.8818
unlabeled,0.5099,-0.3243,0.8114,-67.1387,-9.0942,-225.5859
unlabeled,0.4985,-0.1854,0.7563,-60.4248,0.1221,-245.7886
unlabeled,0.4320,0.4299,0.6475,-65.7349,5.4932,-257.8125
unlabeled,0.3994,0.8578,0.6353,-80.0781,11.4746,-248.9014
unlabeled,0.3572,1.7175,0.7048,-82.2143,9.6436,-215.6372
unlabeled,0.2668,2.0052,0.5764,-73.1201,-1.8311,-111.2671
unlabeled,0.2183,1.9734,0.4592,-52.1240,4.4556,-41.0767
unlabeled,0.0657,2.1801,0.3011,-48.1567,12.5732,-38.8794
unlabeled,-0.0330,2.5094,0.2689,-54.3213,19.5923,-61.0352
unlabeled,-0.2196,3.3180,0.3024,-52.5513,17.5171,-62.8662
unlabeled,-0.2404,3.4978,0.3556,-7.8735,8.4839,-28.8086
unlabeled,0.0466,3.2815,0.3883,33.0811,11.1694,3.5400
unlabeled,0.4996,2.5925,0.4698,113.2202,41.6260,95.1538
unlabeled,0.6681,2.1368,0.6107,146.1182,68.0542,185.7910
unlabeled,0.8545,1.5216,0.8898,137.6343,65.8569,217.4072
unlabeled,0.9441,1.3448,1.0117,105.1025,45.6543,267.8223
unlabeled,1.0565,0.7050,1.3081,105.4687,37.1704,276.8555
unlabeled,1.1053,0.4072,1.4681,180.9082,-3.4790,263.1226
unlabeled,1.2545,-0.4457,1.4962,197.6929,-23.1934,281.3110
unlabeled,1.3792,-1.8438,1.2330,153.1982,-61.0962,361.5722
unlabeled,1.3030,-2.6820,0.9425,84.5947,-64.8804,394.9585
unlabeled,0.6744,-3.9999,0.3578,74.0967,-27.5879,318.6035
unlabeled,0.4055,-3.9999,0.2810,21.4233,67.8711,11.2305
unlabeled,0.4624,-3.4204,0.7035,-33.9966,57.0068,-90.8203
unlabeled,0.5436,-2.9783,0.8389,-101.8066,-21.1792,-105.5298
unlabeled,0.5924,-2.5286,1.0200,-89.6606,-39.7949,-131.1035
unlabeled,0.7119,-1.6913,0.9791,-90.5762,-45.5933,-146.3623
unlabeled,0.7350,-1.3119,0.8783,-119.2627,-49.5605,-140.8081
unlabeled,0.6796,-0.9316,0.7847,-119.9951,-44.0674,-148.4375
