label,aX,aY,aZ,gX,gY,gZ
unlabeled,-0.0428,-0.0138,0.9944,0.3662,0.1221,-0.0610
unlabeled,-0.0430,-0.0129,0.9921,0.2441,-0.0610,-0.2441
unlabeled,-0.0431,-0.0140,0.9934,0.3662,-0.1831,-0.6714
unlabeled,-0.0452,-0.0046,0.9926,0.4883,-0.1221,-0.6714
unlabeled,-0.0403,-0.0059,0.9924,0.1831,0.3662,0.8545
unlabeled,-0.0322,-0.0199,0.9946,-0.3662,0.0610,1.4038
unlabeled,-0.0220,-0.0178,0.9960,-1.6479,-1.1597,2.9907
unlabeled,-0.0010,-0.0146,0.9934,-1.7700,-0.9766,5.3711
unlabeled,-0.0044,-0.0188,0.9922,-0.4272,0.5493,12.0239
unlabeled,-0.0248,-0.0515,0.9941,0.3052,1.2817,15.5640
unlabeled,-0.0070,-0.2239,1.0040,1.6479,1.0986,28.0762
unlabeled,-0.0122,-0.4028,1.0001,2.1362,-1.4648,38.2690
unlabeled,-0.0566,-0.7911,0.9873,5.1880,0.1831,36.1328
unlabeled,-0.0426,-0.8632,0.9962,13.3057,7.8125,-2.3193
unlabeled,-0.0304,-0.7214,0.9934,15.9302,9.0942,-22.6440
unlabeled,-0.0369,-0.5627,0.9933,12.6953,7.8735,-41.8701
unlabeled,-0.0643,-0.3092,0.9862,12.0850,8.1787,-42.8467
unlabeled,-0.0690,-0.2003,0.9897,19.0430,15.0757,-41.5039
unlabeled,-0.0702,0.1255,1.0006,21.7895,16.6626,-42.9077
unlabeled,-0.0804,0.3331,0.9988,18.6157,13.9160,-37.1704
unlabeled,-0.0789,0.7329,1.0121,12.4512,10.9253,-32.9590
unlabeled,-0.0723,0.9617,1.0215,5.9814,6.6528,-23.0713
unlabeled,0.0444,1.1901,1.0326,0.7324,3.1738,-18.7988
unlabeled,-0.1261,0.8998,0.9829,-15.0146,-9.2773,-34.7900
unlabeled,-0.1564,1.1111,0.9792,-33.4473,-5.7983,-109.1309
unlabeled,0.0593,1.5193,1.0439,-42.9077,-11.6577,-130.4932
unlabeled,0.0941,1.6818,1.0291,-29.7241,-23.2544,-95.3979
unlabeled,0.1250,1.4663,0.9822,-18.3105,-19.1040,-47.4853
unlabeled,0.1740,1.1198,0.9791,-8.6670,-9.5215,54.4434
unlabeled,0.2852,0.4617,0.9957,-7.3242,-7.3853,93.8110
unlabeled,0.2933,0.0140,0.9991,-1.8921,-3.2959,148.7427
unlabeled,0.1967,-1.1978,1.0262,-1.6479,-2.3193,159.0576
unlabeled,0.0890,-1.7356,1.0221,-2.1973,-0.7324,135.9863
unlabeled,-0.1158,-2.5432,1.0115,2.8687,1.0986,114.0137
