label,aX,aY,aZ,gX,gY,gZ
unlabeled,-0.1255,-0.0078,0.9856,1.7700,-0.5493,-3.2959
unlabeled,-0.1344,-0.0027,0.9839,2.6245,-0.6714,-2.4414
unlabeled,-0.1365,0.0000,0.9817,2.6245,-0.9766,-2.5024
unlabeled,-0.1392,0.0044,0.9806,1.2817,-0.7935,-2.8687
unlabeled,-0.1372,0.0032,0.9812,-0.6104,-0.1831,-3.6621
unlabeled,-0.1324,-0.0027,0.9856,-0.1221,-0.1831,-3.6011
unlabeled,-0.1304,-0.0031,0.9849,1.2817,-0.4883,-2.6245
unlabeled,-0.1277,-0.0010,0.9827,0.9155,-0.4272,-1.6479
unlabeled,-0.1315,0.0013,0.9834,-1.1597,0.0610,0.2441
unlabeled,-0.1342,0.0040,0.9840,-1.4038,0.3052,0.4883
unlabeled,0.0016,0.0331,0.9978,0.9766,0.6714,0.7324
unlabeled,0.2194,0.0695,1.0132,2.5635,2.5024,-0.1221
unlabeled,0.3545,0.1010,1.0586,2.6855,13.4277,-1.5869
unlabeled,0.4045,0.1711,1.0885,-3.2959,5.0049,13.5498
unlabeled,0.6674,0.3158,1.0750,-3.5400,-0.4272,20.5688
unlabeled,0.7249,0.3715,1.0819,-3.7231,4.4556,25.5127
unlabeled,0.5586,0.2473,1.0925,-4.6997,5.1880,35.2783
unlabeled,0.4362,0.0759,1.0778,-7.2021,-1.2207,67.3828
unlabeled,0.0898,-0.2590,1.0197,-7.2021,-2.2583,70.7397
unlabeled,-0.2078,-0.3500,0.9875,-5.5542,-3.9062,57.6782
unlabeled,-0.9935,-0.4556,0.8745,-2.5635,-7.6294,51.2695
unlabeled,-1.5302,-0.5186,0.7839,1.4038,-11.5356,39.4897
unlabeled,-2.0034,-0.2672,0.6688,2.6855,-8.7891,27.0386
unlabeled,-1.6458,-0.1851,0.8584,31.7383,-11.1084,-44.3726
unlabeled,-3.0797,-0.5527,0.4957,49.2554,-51.5747,-97.5952
unlabeled,-3.0156,-0.5007,0.3251,20.3247,-65.4907,-79.2847
unlabeled,-2.5848,-0.5964,0.3677,-10.1929,-47.7295,-27.7100
unlabeled,-0.6436,-0.6298,0.9391,-31.9214,17.7612,33.3252
unlabeled,0.4066,-0.5106,1.1823,-9.7046,14.8315,-19.2261
unlabeled,2.6709,0.4373,1.4846,0.7935,6.5918,-46.2036
unlabeled,3.2888,0.9143,1.5570,13.2446,11.5356,-96.1914
unlabeled,3.3348,1.0919,1.5868,10.6812,13.8550,-97.2900
unlabeled,2.1881,0.6516,1.2253,-32.4097,12.2070,18.5547
unlabeled,2.9520,0.6647,1.6195,-48.8892,41.3208,111.3892
unlabeled,2.8427,0.4126,1.5812,7.7515,33.5083,100.3418
unlabeled,1.3380,-0.1660,1.2375,20.6299,21.9116,53.2227
unlabeled,0.8530,-0.2477,1.1587,-5.2490,-6.2256,23.9868
unlabeled,0.0911,-0.2285,0.9940,-4.0283,-4.6387,30.0293
unlabeled,-0.4591,-0.2626,0.9528,0.9155,11.6577,34.2407
unlabeled,-1.7430,-0.2902,0.8003,-1.8311,1.4648,37.9639
unlabeled,-2.4374,-0.3440,0.6370,-3.6621,-23.1323,44.5557
unlabeled,-3.4808,-0.4672,0.3159,0.7324,-13.6108,44.6167
unlabeled,-2.2170,-0.1898,0.8378,4.1504,34.1797,11.5967
unlabeled,-2.1952,-0.2441,0.8645,42.6636,-50.1709,-133.2397
unlabeled,-3.0723,-0.3645,0.2209,31.4941,-84.4116,-154.6631
unlabeled,-2.7156,-0.1898,0.3790,-14.2822,-33.3862,-38.0859
unlabeled,-1.8323,0.0194,0.6816,-22.3389,-8.7280,3.6621
unlabeled,-1.1948,-0.0532,0.8168,-8.9722,-5.0049,11.5356
unlabeled,-0.0226,-0.1184,0.9718,-1.5869,-2.5635,-7.5684
unlabeled,0.6791,-0.0298,1.0858,-0.7935,24.1089,-33.5083
unlabeled,2.2427,0.3253,1.4263,-2.6855,28.4424,-36.5601
unlabeled,3.2529,0.3568,1.5646,-3.9673,15.6250,-20.7520
