label,aX,aY,aZ,gX,gY,gZ
unlabeled,-0.0963,0.0071,0.9858,0.5493,0.3662,-0.3052
unlabeled,-0.0968,0.0072,0.9894,0.6104,0.4272,-0.4272
unlabeled,-0.0959,0.0076,0.9888,0.4883,0.2441,-0.3662
unlabeled,-0.0903,0.0070,0.9932,0.1221,0.0000,0.0610
unlabeled,-0.0726,0.0073,0.9908,-0.9155,-1.0986,1.2817
unlabeled,0.0105,0.0160,0.9971,-2.1362,-1.3428,3.4790
unlabeled,0.2837,0.0656,1.0199,-4.0283,0.7935,19.8364
unlabeled,0.4327,0.0892,1.0294,-1.8311,6.4697,32.2876
unlabeled,0.7091,0.1234,1.0593,0.7324,10.4980,23.6206
unlabeled,0.6836,0.1414,1.0635,5.3711,13.3667,-13.9770
unlabeled,0.6364,0.1638,1.0687,2.7466,7.9346,-21.7895
unlabeled,0.5463,0.1232,1.0416,1.1597,1.9531,-6.8970
unlabeled,0.2159,0.0056,1.0193,1.2817,4.0283,-0.3662
unlabeled,0.0333,-0.0081,1.0050,0.4272,5.8594,10.0098
unlabeled,-0.3402,-0.0256,0.9686,0.1831,4.8828,14.8926
unlabeled,-0.5885,-0.0574,0.9442,0.1221,2.9297,26.0620
unlabeled,-1.0551,-0.1674,0.9095,-0.3662,2.5024,28.6865
unlabeled,-1.2404,-0.2289,0.9061,-2.3804,-4.0283,31.4941
unlabeled,-1.2814,-0.1963,0.8513,-0.1831,-3.6621,25.7568
unlabeled,-1.0161,-0.1371,0.9304,12.2070,5.2490,-19.5313
unlabeled,-1.7437,-0.3309,0.8350,13.1836,-9.5825,-73.1201
unlabeled,-1.7557,-0.0548,0.8430,1.7700,-9.2163,-60.9741
unlabeled,-1.5331,0.0201,0.8527,-8.3618,-13.3057,-10.1929
unlabeled,-0.9309,-0.0929,0.9008,-8.5449,-12.6343,14.7705
unlabeled,-0.4827,-0.1083,0.9199,-5.1270,-3.1738,37.2925
unlabeled,0.8853,-0.0106,1.1013,-2.2583,4.4556,35.8276
unlabeled,1.5176,0.1338,1.1676,-0.6714,-0.9766,5.3101
unlabeled,2.3594,0.4064,1.2274,0.1221,0.7935,-8.0566
unlabeled,2.1453,0.3365,1.2198,-0.7324,-0.6714,-19.7144
unlabeled,1.4905,0.1771,1.1075,-6.1035,-2.7466,-7.0801
unlabeled,2.3743,0.3887,1.2225,-7.8125,20.0806,42.7246
unlabeled,1.8752,0.2323,1.2141,4.2725,11.4136,35.4004
unlabeled,0.4512,-0.0995,1.0344,-0.7935,-0.7935,19.9585
unlabeled,-0.2737,-0.1827,0.9556,-0.0610,2.1362,15.7471
unlabeled,-1.6362,-0.3190,0.8676,2.0752,4.9438,18.3105
unlabeled,-2.2534,-0.3331,0.8101,2.1362,-1.8311,13.6108
unlabeled,-2.5889,-0.1106,0.7454,1.3428,-5.6763,5.0049
unlabeled,-1.8904,0.0581,0.8567,20.2637,-5.0659,-43.1519
unlabeled,-3.0845,-0.3483,0.6504,31.7383,-17.7612,-95.4590
unlabeled,-3.2133,-0.1725,0.6250,-2.5024,-20.9351,-92.1631
unlabeled,-1.8754,0.0131,0.7959,-12.2681,-14.5264,-52.1851
unlabeled,0.1757,-0.0630,1.0098,-8.6060,-4.2725,6.0425
unlabeled,1.2297,-0.0026,1.1530,-2.5635,6.6528,2.3193
unlabeled,2.7865,0.3390,1.2782,-3.4180,5.2490,-9.9487
unlabeled,3.1996,0.3037,1.3239,-1.3428,6.3477,-34.0576
unlabeled,2.2428,-0.0847,1.2422,-6.6528,6.4697,-29.6020
unlabeled,2.1442,0.2864,1.2024,-15.5640,10.9863,34.2407
unlabeled,2.1641,0.0522,1.2207,3.4180,13.7329,61.8896
unlabeled,1.5973,-0.3182,1.1851,11.1694,8.5449,63.8428
unlabeled,0.7106,-0.5795,1.0836,3.1128,2.0752,40.4663
unlabeled,0.1167,-0.4015,1.0133,2.0142,2.5635,-15.6250
unlabeled,-1.0824,0.0333,0.9033,3.4180,6.2866,-15.6860
unlabeled,-1.5768,0.0610,0.8804,1.6479,-1.8311,6.7749
unlabeled,-2.5480,0.0442,0.7412,-1.5259,-11.4136,9.6436
unlabeled,-2.2826,0.2805,0.7283,3.4180,-2.9907,0.0000
unlabeled,-1.8798,0.1199,0.8657,22.2168,-6.7749,-49.9268
unlabeled,-2.9756,-0.1248,0.6343,16.6626,-28.2593,-87.3413
unlabeled,-2.6323,-0.0117,0.6671,-6.5918,-13.7939,-52.9175
unlabeled,-1.4578,0.0363,0.8541,-13.3667,-10.9863,-17.0898
unlabeled,-0.9115,0.0591,0.8740,-11.0474,-10.0098,22.5220
unlabeled,0.3728,0.0619,1.0557,-5.8594,0.6714,23.0713
unlabeled,1.1481,0.1410,1.1411,-8.9722,5.1880,25.3296
unlabeled,2.5374,0.2378,1.2693,-9.6436,5.3711,31.3110
unlabeled,2.9789,0.1118,1.3269,-4.1504,8.9111,27.5879
unlabeled,2.1331,-0.2240,1.2538,-2.4414,7.6294,14.7095
unlabeled,1.9006,0.0372,1.2106,-7.9956,10.8643,30.0293
unlabeled,2.4723,0.1960,1.2574,1.9531,19.4092,47.4853
unlabeled,1.9204,0.0397,1.2194,10.3149,14.0381,40.7715
unlabeled,1.0637,-0.2094,1.1057,1.6479,1.2817,30.8838
unlabeled,0.1887,-0.1727,1.0161,1.2817,2.2583,12.3291
unlabeled,-0.3048,-0.1155,0.9830,5.0049,10.3760,6.4087
unlabeled,-1.2777,0.0018,0.9059,2.8687,5.6152,0.5493
unlabeled,-1.7684,0.0272,0.8330,-5.4932,-11.4746,-0.6104
unlabeled,-2.6017,0.0337,0.6915,-4.1504,-7.9346,2.7466
unlabeled,-2.8293,-0.0133,0.6956,12.3901,18.0054,12.2070
unlabeled,-1.7609,0.0156,0.9229,14.2822,16.5405,0.1221
unlabeled,-2.2090,-0.1029,0.8647,31.5552,-34.5459,-74.2798
unlabeled,-2.6842,-0.1414,0.6260,21.1792,-42.4194,-83.1299
unlabeled,-2.2751,-0.0900,0.6946,-11.4746,-11.4136,-18.8599
unlabeled,-1.5586,0.0118,0.8464,-26.3062,-16.1743,18.0664
unlabeled,-1.1592,0.0420,0.8594,-23.8037,-17.0898,45.2270
unlabeled,-0.1642,0.0511,0.9924,-12.2070,-2.8076,37.2314
unlabeled,0.8684,0.0806,1.0931,-5.8594,2.6245,25.2075
unlabeled,1.4667,0.0911,1.1589,-4.2725,4.7607,25.2075
unlabeled,2.3589,0.1902,1.2720,-2.4414,9.0332,17.6392
unlabeled,2.6595,0.2075,1.3123,0.8545,8.6060,3.6621
unlabeled,2.2196,0.0308,1.2816,1.2817,6.1035,-3.9062
