label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0370,-0.0354,0.9656,-2.1973,0.4883,-6.1646
unlabeled,0.0402,-0.0277,0.9960,-3.4790,-1.2207,-5.3711
unlabeled,0.0461,-0.0376,1.0011,-1.8921,-0.6104,-2.1362
unlabeled,0.0416,-0.0425,0.9969,-1.0986,0.6714,0.4272
unlabeled,0.0333,-0.0427,0.9928,1.9531,0.7324,5.7373
unlabeled,0.0291,-0.0363,1.0000,4.2725,-0.6714,7.3853
unlabeled,0.0198,-0.0393,0.9772,6.6528,-1.4648,6.0425
unlabeled,0.0212,-0.0566,0.9689,4.8218,0.6104,5.0659
unlabeled,0.0269,-0.0677,0.9595,1.9531,2.6855,5.6763
unlabeled,0.0237,-0.0607,0.9617,-2.6855,3.7842,5.3711
unlabeled,0.0258,-0.0531,0.9935,-2.9907,1.7700,4.5776
unlabeled,0.0295,-0.0479,1.0092,-0.1221,-1.5259,4.1504
unlabeled,0.0245,-0.0494,0.9913,2.1973,-1.1597,3.9673
unlabeled,0.0284,-0.0741,0.9523,2.4414,1.4038,1.4038
unlabeled,0.0354,-0.0811,0.9603,-6.7139,3.2959,-4.2114
unlabeled,0.0227,-0.0464,1.0146,-10.3760,3.3569,-5.5542
unlabeled,0.0057,-0.0220,1.0576,-12.3901,2.3193,-5.5542
unlabeled,-0.0033,-0.0005,1.1398,-12.9395,2.6855,-5.8594
unlabeled,-0.0016,0.0009,1.1973,-17.9443,7.2021,-10.9863
unlabeled,-0.0164,-0.0176,1.3345,-20.3857,9.8877,-14.6484
unlabeled,-0.0139,-0.0029,1.4025,-15.6860,7.1411,-17.5171
unlabeled,-0.0247,0.0088,1.4226,-8.1177,-0.7935,-15.8691
unlabeled,-0.0355,-0.0004,1.4081,-5.6152,-4.4556,-11.9019
unlabeled,-0.0358,-0.0168,1.3887,-4.6997,-10.9253,-1.7090
unlabeled,-0.0406,-0.0416,1.3046,-5.9204,-12.8174,2.2583
unlabeled,-0.0531,-0.0458,1.2527,-2.2583,-14.2822,7.3853
unlabeled,-0.0645,-0.0427,1.1556,1.8311,-14.5874,10.7422
unlabeled,-0.0503,-0.0028,1.1466,15.9302,-18.1885,19.4092
unlabeled,-0.0402,0.0055,1.1465,15.1978,-9.1553,18.0054
unlabeled,0.0084,-0.0300,1.0480,7.2021,1.2817,13.0615
unlabeled,0.0403,-0.0718,1.0081,-7.5684,16.9678,0.7935
