label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0991,0.1021,1.0366,-55.7251,15.9302,-6.8359
unlabeled,0.0752,0.1375,1.0039,-124.5727,7.0190,0.7324
unlabeled,0.0480,0.2205,0.9240,-185.6689,2.1362,9.3384
unlabeled,0.0472,0.2455,0.8931,-375.3662,-14.3433,36.4990
unlabeled,0.0219,0.1393,0.6603,-491.6992,-27.5879,48.8892
unlabeled,0.0477,0.3544,0.3140,-724.2431,-47.4853,53.6499
unlabeled,0.0377,0.5665,0.2898,-838.4399,-43.5181,22.7661
unlabeled,-0.0560,1.2750,0.4612,-802.1240,-35.9497,-4.1504
unlabeled,-0.0425,1.6882,0.6913,-551.3916,-7.2632,-18.4326
unlabeled,0.1621,1.9530,0.9277,-338.3178,2.0142,-4.3945
unlabeled,0.1987,1.7065,0.5830,37.8418,-19.6533,57.9834
unlabeled,-0.0110,0.9138,-0.3518,108.3984,-34.8511,88.3789
unlabeled,-0.1379,0.3831,-0.2919,121.8262,-19.6533,90.0268
unlabeled,-0.0840,0.5022,0.0052,284.1187,45.2881,-12.5122
unlabeled,-0.0344,1.5287,0.4802,461.5478,85.2661,-68.4204
unlabeled,0.0120,1.9391,0.5690,918.7011,164.4287,-83.6792
unlabeled,0.3491,1.2090,0.9417,1129.8218,190.4297,-44.4336
unlabeled,0.4542,0.4711,1.0566,1381.8358,142.7002,-29.7852
unlabeled,0.2662,0.0673,0.6038,1370.3612,70.0684,-53.0395
unlabeled,-0.1340,0.4087,0.3319,1041.8701,-48.5229,-75.1953
unlabeled,-0.2346,0.4753,0.0259,645.7519,-91.6748,-39.9780
unlabeled,-0.1805,-0.6200,-0.4819,436.8286,-96.0693,20.8740
unlabeled,-0.0895,-1.5648,-0.3895,68.8477,-81.0547,80.5054
unlabeled,0.1022,-2.1239,0.2878,-54.4434,-56.9458,36.8652
unlabeled,0.2476,-1.1030,1.0034,-144.0430,10.6201,-76.4160
unlabeled,0.2273,-0.7239,1.0973,-101.3794,60.1196,-96.6186
unlabeled,0.0623,-0.6169,0.9105,-84.4116,61.5234,-80.3833
unlabeled,0.0038,-0.6686,0.8009,-118.4692,51.8188,-56.9458
unlabeled,-0.0491,-0.7617,0.6807,-170.2881,42.7856,-49.0723
unlabeled,-0.0461,-0.7822,0.6630,-348.2055,7.9346,-35.4004
unlabeled,-0.0519,-0.6573,0.6315,-453.7964,-10.1318,-35.8276
unlabeled,-0.1158,-0.2560,0.5438,-633.4229,-26.0620,-49.8657
unlabeled,-0.1508,-0.0135,0.4700,-747.1313,-25.5127,-72.3267
unlabeled,-0.1488,0.5444,0.3079,-780.4565,-22.4609,-82.0923
unlabeled,-0.0671,0.8644,0.3796,-856.0790,6.3477,-68.8477
unlabeled,0.1696,1.2483,0.7832,-911.7431,21.6675,-34.5459
unlabeled,0.0996,0.8408,0.7523,-916.0156,2.2583,1.4038
unlabeled,0.0826,0.9340,0.7255,-706.2988,-17.8833,-4.5776
unlabeled,0.1526,1.6246,0.8131,-519.4092,-15.6250,-2.5024
unlabeled,0.1382,1.7734,0.5975,-91.9800,-16.1133,17.0898
unlabeled,0.0372,1.5215,-0.2234,44.2505,-16.1133,31.8603
unlabeled,0.0186,1.2288,-0.3748,105.8960,6.6528,59.4482
unlabeled,0.0273,0.6979,0.0872,96.6186,24.9023,56.6406
unlabeled,0.0564,0.8965,0.4674,163.3301,49.9268,4.1504
unlabeled,0.0494,1.1449,0.3911,359.4360,78.0640,-42.0532
unlabeled,0.0470,1.4564,0.4510,476.1352,103.2104,-44.4336
unlabeled,0.1178,1.3651,0.7123,712.4633,142.5171,-14.3433
unlabeled,0.3036,0.5223,1.1415,819.0307,138.3667,3.6011
unlabeled,0.3208,0.0527,1.1270,972.2289,73.6084,-11.3525
unlabeled,0.1428,-0.1324,0.7886,1012.0849,33.0200,-50.8423
unlabeled,-0.0171,0.3110,0.6278,901.9775,-11.9019,-84.1675
unlabeled,-0.0494,0.0787,0.6096,627.6245,-31.9214,-56.4575
unlabeled,-0.0045,-0.6239,0.5035,472.6562,-40.6494,-39.5508
unlabeled,0.0211,-0.8363,0.4393,190.6738,-63.1714,-18.8599
unlabeled,0.0371,-1.0172,0.3680,96.5576,-59.9365,-18.9819
unlabeled,0.0300,-0.8024,0.5493,11.1084,-18.0054,-37.7808
unlabeled,0.0222,-0.6603,0.6564,-2.6855,18.7988,-52.5513
unlabeled,-0.0015,-0.5312,0.7734,-20.2026,27.8320,-50.3540
unlabeled,-0.0157,-0.5145,0.7908,-129.6997,24.4751,-35.6445
unlabeled,-0.0446,-0.3961,0.6759,-227.2339,10.9253,-19.4702
unlabeled,-0.0737,-0.3051,0.5685,-462.0361,-15.0146,26.6113
unlabeled,-0.1089,-0.2197,0.4358,-573.3643,-16.4795,47.3022
unlabeled,-0.0649,0.1450,0.4904,-771.4843,-6.4087,67.8101
unlabeled,-0.0214,0.3043,0.6329,-917.1752,2.0142,85.2051
unlabeled,0.1135,0.1769,1.1758,-940.6738,-3.3569,76.9043
unlabeled,0.1589,0.1433,1.2216,-792.7245,-44.3115,-13.9160
unlabeled,0.2308,0.4961,0.8524,-677.6733,-60.1196,-54.8096
unlabeled,0.1681,1.0745,0.4341,-464.4165,-72.1436,-81.2988
unlabeled,0.0964,1.2494,0.2665,-281.6162,-62.0117,-69.8853
unlabeled,-0.0454,1.3707,0.0544,-209.7778,-46.7529,-61.4014
unlabeled,-0.0690,1.4904,0.0807,-128.4180,-9.0332,-51.6968
unlabeled,0.0430,1.6450,0.3652,-101.4404,7.9346,-43.3960
unlabeled,0.1208,1.5640,0.4739,-16.9067,29.9683,-7.9956
unlabeled,0.1475,1.2886,0.4977,43.8232,37.0483,12.7563
unlabeled,0.0874,1.3435,0.3533,222.4121,51.5137,26.6724
unlabeled,0.0829,1.3615,0.2556,459.3506,80.5664,21.1792
unlabeled,0.0994,0.8099,0.5184,562.3779,99.3042,21.6675
unlabeled,0.1273,0.5748,1.0217,717.8344,118.1641,-5.0659
unlabeled,0.3066,0.5364,1.6794,797.2411,96.0693,-32.1045
unlabeled,0.3719,0.4838,1.4752,916.3818,-5.7373,-74.6460
unlabeled,0.2129,0.4113,0.5422,910.9496,-55.1147,-84.0454
unlabeled,0.0442,0.3912,0.1611,777.4047,-101.2573,-65.5518
unlabeled,-0.0776,0.1976,0.1134,666.1376,-95.9473,-34.5459
unlabeled,-0.0524,-0.4707,0.3348,440.2466,-67.3218,11.5356
unlabeled,-0.0092,-0.8167,0.3502,213.5010,-47.0581,18.3105
unlabeled,0.0494,-1.2036,0.3160,92.9565,-42.2363,12.5122
unlabeled,0.0480,-1.2313,0.3535,-110.4126,-13.3667,-18.4937
unlabeled,0.0083,-0.9836,0.4841,-188.7207,7.6294,-40.9546
unlabeled,-0.0685,-0.6034,0.4907,-342.5903,23.0713,-64.5752
unlabeled,-0.1057,-0.4302,0.4321,-512.5122,12.8784,-50.9644
unlabeled,-0.1307,0.0757,0.3844,-596.0693,9.7046,-39.2456
unlabeled,-0.1315,0.3416,0.3768,-735.0463,6.1646,-11.7187
unlabeled,-0.0804,0.9003,0.4264,-792.7245,7.1411,1.5869
unlabeled,0.0524,1.3754,0.7546,-849.3652,11.1084,41.5039
unlabeled,0.0558,1.1515,0.8318,-824.1577,9.5825,51.5747
unlabeled,0.0760,0.6675,0.7561,-706.4819,1.4648,32.9590
unlabeled,0.1322,0.7095,0.8074,-507.3852,6.6528,10.1318
unlabeled,0.1107,1.3120,0.6505,-337.2192,8.4839,-10.3760
unlabeled,0.0262,1.4706,0.4106,-22.5220,17.2729,-45.2270
unlabeled,-0.0287,1.5050,0.1361,42.3584,23.5596,-48.5229
unlabeled,0.0822,1.2380,0.3235,45.2270,30.8228,-22.6440
unlabeled,0.1329,1.1030,0.4420,116.6382,45.4102,-7.8735
unlabeled,0.1348,1.1714,0.3949,211.1206,61.9507,-11.5356
unlabeled,0.1259,1.1914,0.3182,451.4160,114.5630,-18.1885
unlabeled,0.1802,0.9857,1.0244,550.4761,142.5171,-19.1040
unlabeled,0.2426,0.9352,1.6476,666.2597,141.6016,-36.9263
unlabeled,0.3881,0.8096,1.7250,716.1254,90.0879,-51.0254
unlabeled,0.2678,0.4647,0.8208,830.3832,-41.0156,-72.7539
unlabeled,0.1298,0.3804,0.5120,884.4604,-91.2476,-96.0693
unlabeled,-0.0227,0.4331,0.3239,848.4496,-92.7734,-91.7969
unlabeled,-0.0339,0.2758,0.3239,646.7895,-88.7451,-42.0532
unlabeled,-0.0444,-0.4988,0.2209,515.8691,-88.7451,-19.9585
unlabeled,-0.0195,-0.7786,0.1954,240.3564,-84.4726,14.3433
unlabeled,-0.0021,-1.1150,0.1809,129.4556,-74.2188,20.1416
unlabeled,0.0011,-1.1536,0.3010,-12.6953,-26.3062,1.6479
unlabeled,-0.0006,-1.0909,0.3688,-121.1548,17.5781,-29.7241
unlabeled,-0.0244,-0.9755,0.3948,-192.6269,26.3672,-38.0249
unlabeled,-0.0533,-0.9359,0.3180,-404.0527,25.5737,-40.8325
unlabeled,-0.1035,-0.5334,0.1788,-530.5176,22.7661,-43.4570
