label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0219,0.2841,0.8486,-43.6401,-3.6011,-3.6011
unlabeled,0.0378,0.3474,0.9226,-60.7300,1.2207,-4.3945
unlabeled,0.0365,0.3831,0.9351,-66.1621,3.2959,-0.0610
unlabeled,0.0500,0.3491,0.9502,-64.5752,4.5776,5.4321
unlabeled,0.0544,0.3138,0.9601,-59.2041,6.8970,9.8267
unlabeled,0.0145,0.3368,0.8625,-65.7959,5.7373,7.6904
unlabeled,-0.0170,0.3218,0.7560,-105.6518,2.5024,5.3101
unlabeled,-0.0358,0.3258,0.6925,-124.7559,5.4321,1.0986
unlabeled,-0.0006,0.4412,0.8516,-96.2524,19.7754,-20.8740
unlabeled,0.1115,0.8575,1.5005,-21.6675,30.5786,-31.8603
unlabeled,0.1906,1.0739,1.9122,265.3809,44.9829,-30.8838
unlabeled,0.3479,1.4443,2.4493,463.8672,32.8979,-18.9819
unlabeled,0.4509,1.5760,2.4305,910.6445,-28.8086,3.2959
unlabeled,0.5947,1.4984,1.2544,1083.7402,-74.4629,21.4844
unlabeled,0.4307,1.2274,0.2001,1123.5962,-177.2461,68.2983
unlabeled,-0.2352,0.6849,-1.2472,1015.6249,-199.2798,70.3735
unlabeled,-0.5009,0.4734,-1.8308,701.1108,-155.3345,46.0815
unlabeled,-0.3525,-0.1774,-1.9434,313.5376,-78.7964,112.1826
unlabeled,0.2538,-1.8479,-0.8184,166.8701,-27.7710,144.2261
unlabeled,0.4227,-2.1277,0.2814,50.9033,25.5737,99.7925
unlabeled,0.4312,-1.4777,1.2192,63.5376,-9.0332,76.9043
unlabeled,0.2953,-1.5291,0.8776,46.2036,-78.8574,33.6914
unlabeled,0.1576,-1.8173,0.0737,8.7891,-70.2515,7.7515
unlabeled,0.1205,-1.7661,0.0691,-126.5259,3.7842,-21.5454
unlabeled,0.0825,-1.5485,0.5934,-197.3266,23.4375,-16.0522
unlabeled,0.0564,-1.4801,0.6785,-340.3930,24.3530,2.5635
unlabeled,0.0272,-1.2081,0.4760,-436.0351,21.3013,-1.2817
unlabeled,0.0535,-0.9572,0.3414,-626.4038,14.1602,-43.3960
unlabeled,0.0369,-0.5741,0.0653,-703.7963,10.6812,-68.3594
unlabeled,-0.1179,-0.1434,-0.0686,-833.8012,11.2915,-109.8022
unlabeled,-0.0986,0.1783,-0.0615,-902.5268,28.2593,-125.4883
unlabeled,0.1256,0.9125,0.4048,-906.2499,48.7671,-125.5493
unlabeled,0.2290,1.1709,0.7412,-825.6835,57.7393,-83.3130
unlabeled,0.2354,1.2483,1.2743,-745.5444,54.8706,-83.2519
unlabeled,0.2537,1.2728,1.4928,-464.9048,46.6309,-65.5518
unlabeled,0.2832,1.4823,1.5331,-279.5410,34.1797,-26.9165
unlabeled,0.2267,1.4624,1.3994,12.5732,13.9770,5.2490
unlabeled,0.0726,1.0392,0.8032,59.7534,-9.7046,10.0708
unlabeled,-0.0046,0.7424,0.4629,-0.7935,-52.1240,29.2969
unlabeled,-0.0820,0.4463,0.2548,-35.4614,-50.2930,32.6538
unlabeled,-0.0723,0.4563,0.3368,-16.6016,-14.8926,18.3716
unlabeled,-0.0093,0.6571,0.5762,50.8423,8.6060,7.4463
unlabeled,0.0477,0.8296,0.7662,317.2607,38.8794,8.5449
unlabeled,0.0715,0.8229,0.7418,497.7417,33.9966,18.3105
unlabeled,0.3671,0.5842,0.8314,917.3583,10.7422,17.7612
unlabeled,0.5443,0.4674,0.8262,1287.9637,-11.2915,-15.1978
unlabeled,0.3037,0.7231,0.6086,1309.0209,-35.4614,1.4648
unlabeled,0.0105,0.8530,0.3745,914.8559,-94.9097,79.1016
unlabeled,-0.2227,0.1031,-0.6600,674.0112,-117.0654,65.4907
unlabeled,-0.0764,-0.9250,-0.9248,401.3672,-83.0078,66.7725
unlabeled,0.3364,-2.0891,0.0220,362.3047,-33.5083,62.1948
unlabeled,0.3623,-1.7808,0.3561,280.0903,26.0010,25.0854
unlabeled,-0.0173,-1.1609,0.0859,203.0639,24.1699,9.9487
unlabeled,-0.1287,-1.1788,-0.1990,49.1943,12.0239,-14.6484
unlabeled,0.0110,-1.4258,0.0750,-9.3994,25.5737,-27.0996
unlabeled,0.1536,-1.3309,0.6400,-90.8203,42.4805,-30.7007
unlabeled,0.1333,-1.4296,0.6635,-110.4126,38.8184,-15.8691
unlabeled,0.1206,-1.4027,0.5566,-202.2705,38.0249,-12.0850
unlabeled,0.0790,-1.2750,0.4445,-398.4985,31.7993,-3.6011
unlabeled,-0.0454,-1.0114,0.2384,-534.4238,29.3579,7.0190
unlabeled,-0.0952,-0.7502,0.4255,-833.6791,34.7290,0.1221
unlabeled,-0.1002,0.0905,0.5839,-986.1450,28.0151,-13.1226
unlabeled,-0.0367,0.4457,0.4877,-1221.9238,2.6855,-28.3813
unlabeled,0.2155,0.6061,0.2885,-1274.6582,-14.7705,-13.0005
unlabeled,0.2222,0.0941,0.1798,-1245.6055,-69.2139,-22.3999
unlabeled,0.1609,0.5715,0.0182,-1106.0181,-85.0220,-80.8716
unlabeled,0.2717,1.8353,1.0974,-506.5918,-29.9072,-166.6260
unlabeled,0.3010,2.0924,1.1871,-46.3257,1.9531,-98.8769
unlabeled,0.1718,1.5573,-0.0107,-18.7378,-22.2168,-36.1938
unlabeled,0.0459,1.1278,-0.3113,-68.7256,-24.6582,40.8325
unlabeled,0.0665,1.0781,0.3103,-59.8144,-0.9766,34.1187
unlabeled,0.1300,1.1100,0.4200,19.1650,31.3721,5.5542
unlabeled,0.2245,1.0022,0.4481,96.2524,41.0767,9.7046
unlabeled,0.2250,1.1787,0.4685,321.5332,25.6348,22.0947
unlabeled,0.1967,1.4458,0.4619,452.7588,22.9492,31.7383
unlabeled,0.2201,1.2657,0.7510,774.1088,28.0151,52.0019
unlabeled,0.5979,1.0381,1.5239,983.8867,17.2729,45.8374
unlabeled,0.8813,1.0405,1.4132,1394.9584,-51.5747,34.1797
unlabeled,0.5277,1.2705,-0.1058,1465.0267,-110.8398,31.6162
unlabeled,-0.6044,0.9247,-1.4336,1290.2831,-216.7358,4.8218
unlabeled,-0.7737,0.2308,-1.7512,1012.9394,-213.9892,-8.6670
unlabeled,-0.1920,-1.9827,-1.6849,303.7720,-121.2768,79.1626
unlabeled,0.2054,-2.8612,-0.6686,-35.2783,45.4712,157.0435
unlabeled,0.5481,-1.9115,1.3380,-15.7471,114.5630,128.1738
unlabeled,0.4667,-1.0518,1.6118,124.9390,115.1733,56.2134
unlabeled,0.0242,-1.2847,0.9253,121.4600,47.4853,20.3857
unlabeled,-0.1005,-1.4562,0.1708,-66.8335,-55.1758,-29.2358
unlabeled,-0.0132,-1.4639,-0.1315,-207.3974,-33.2031,-15.3198
unlabeled,0.0613,-1.3822,0.2617,-509.2163,34.7900,-10.6201
unlabeled,0.0631,-0.7418,0.6876,-639.8315,36.6821,-19.4702
unlabeled,0.0426,-0.5297,0.6096,-878.5400,-7.1411,-18.8599
unlabeled,-0.0155,-0.4138,0.2452,-1005.7372,-19.1040,-20.6909
unlabeled,0.1311,-0.3302,-0.0933,-1221.8018,-53.4668,-30.9448
unlabeled,0.2535,-0.0703,-0.2847,-1306.8236,-118.9575,-85.9985
unlabeled,0.1973,0.8662,-0.9932,-1277.6489,-156.4331,-121.1548
unlabeled,0.2209,1.6696,-0.7322,-929.0161,-146.3013,-243.8354
unlabeled,0.5182,3.1572,0.9536,-655.6396,-80.7495,-320.1904
unlabeled,0.6501,3.1882,1.1588,-169.1284,14.0991,-258.7891
unlabeled,0.5607,2.1302,-0.2300,3.7842,-7.5684,-85.0220
unlabeled,0.2810,1.3790,-0.7921,49.0723,-23.9258,151.7334
unlabeled,-0.0790,0.5822,-0.3171,-4.7607,-4.0283,135.6201
unlabeled,0.0182,0.7280,0.0658,-1.4038,23.1934,28.8696
unlabeled,0.1113,0.7600,0.1699,46.8140,32.4707,8.7891
unlabeled,0.0266,0.9388,-0.0765,183.8379,33.3252,24.2310
unlabeled,0.0981,1.1406,-0.0876,269.0430,37.5366,34.2407
unlabeled,0.2362,1.2657,0.1573,502.2583,51.0864,54.2603
unlabeled,0.2618,1.2778,0.3358,900.7568,48.6450,54.3213
unlabeled,0.6188,0.8110,0.7845,1175.8423,36.0107,54.3823
unlabeled,0.7773,0.2942,0.8875,1603.5765,-10.1318,48.5840
unlabeled,0.3528,0.3860,0.5852,1562.5609,-39.9780,69.1528
unlabeled,0.0508,0.9490,0.3402,1080.9937,-97.6562,165.5273
unlabeled,-0.3455,0.9031,-0.8899,902.0995,-130.6763,115.3564
unlabeled,-0.3684,-0.4795,-1.7327,309.4482,-160.3394,134.3384
unlabeled,0.0804,-3.0968,-1.3486,29.1748,-114.8071,185.5469
unlabeled,0.4781,-2.9937,-0.0339,-131.9580,74.7070,117.1265
unlabeled,0.7415,-1.4702,1.5769,-87.8906,133.9722,28.0151
unlabeled,0.5935,-1.1466,1.6462,-39.0015,53.1006,-70.8008
unlabeled,0.1519,-0.9755,0.6431,-71.0449,-19.5923,-75.9888
unlabeled,0.0065,-1.4207,-0.0420,-252.7466,-30.8838,-46.3867
