label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0355,0.6155,0.7029,38.6353,14.7705,-15.1367
unlabeled,0.0756,0.6106,0.6593,72.3877,22.9492,-18.1885
unlabeled,0.0770,0.5638,0.6144,99.6094,38.1470,-16.2964
unlabeled,0.0815,0.4269,0.5778,106.5674,49.5605,-20.5688
unlabeled,0.0984,0.3726,0.5956,96.1304,68.1152,-32.3486
unlabeled,0.1411,0.3630,0.6956,75.0122,71.7163,-36.6211
unlabeled,0.1526,0.4132,0.8170,0.4272,65.8569,-36.1328
unlabeled,0.0806,0.6572,1.1016,-62.5000,49.8657,-30.0903
unlabeled,0.0232,0.8094,1.0029,-228.9429,-21.3623,-10.9863
unlabeled,-0.1010,1.0049,0.5995,-334.1064,-58.2275,19.4092
unlabeled,-0.2136,0.9252,0.5698,-498.5351,-101.7456,55.4810
unlabeled,-0.1656,1.0155,0.6083,-582.9468,-114.4409,60.1196
unlabeled,0.0850,1.3695,0.5010,-552.7954,-110.7788,68.4204
unlabeled,0.1880,1.3596,0.5358,-241.0889,-39.3066,90.2710
unlabeled,0.2180,0.9032,0.7351,2.3193,12.0239,86.7309
unlabeled,0.1271,0.8608,0.6646,495.9716,78.1250,13.7939
unlabeled,-0.0989,1.0973,0.4805,689.7582,109.3750,-40.0391
unlabeled,-0.0538,1.0994,0.7035,986.4501,200.0122,-152.7710
unlabeled,0.2640,0.8309,1.1255,1107.7271,226.8677,-201.4160
unlabeled,0.1945,0.2246,0.7778,1134.2163,187.1338,-199.5239
unlabeled,0.0823,-0.1334,0.7347,874.3896,105.2856,-169.6167
unlabeled,-0.0249,0.0502,0.9512,701.7822,59.3872,-167.4805
unlabeled,-0.0332,0.3158,0.8684,358.3984,-72.2046,-135.8032
unlabeled,-0.0216,0.0515,0.2849,206.0547,-134.7046,-75.8667
unlabeled,0.0278,-0.3512,0.1234,-17.5781,-164.5508,60.4858
unlabeled,0.2405,-0.8971,0.4722,-69.0918,-129.2725,87.5244
unlabeled,0.3622,-0.9816,1.0262,-37.1704,-32.2876,52.5513
unlabeled,0.3171,-0.8760,1.0637,25.2686,9.0332,-12.2070
unlabeled,0.1639,-0.5100,0.9050,15.3809,3.1738,-24.1089
unlabeled,0.1099,-0.4489,0.8333,-51.5747,-19.8364,-8.1177
unlabeled,0.0625,-0.5118,0.7919,-102.8442,-31.9214,6.2866
unlabeled,0.0326,-0.5616,0.7954,-252.3193,-69.0918,31.4331
unlabeled,-0.0250,-0.6654,0.6223,-351.6235,-92.4683,37.8418
unlabeled,-0.0748,-0.6654,0.4663,-555.1147,-123.9624,33.5083
unlabeled,-0.1007,-0.4856,0.4561,-671.8139,-124.0234,-6.7139
unlabeled,-0.1709,0.2102,0.3831,-704.7119,-116.0278,-30.0903
unlabeled,-0.1787,0.5801,0.3994,-786.1938,-87.0361,-25.7568
unlabeled,-0.0314,0.9095,0.6444,-841.3696,-78.9795,-6.1646
unlabeled,0.1355,0.7196,0.9189,-841.0034,-90.7593,-16.9067
unlabeled,0.1586,0.8088,0.8152,-770.2026,-115.9058,-16.0522
unlabeled,0.0386,1.0348,0.3333,-695.0683,-124.8779,-4.0894
unlabeled,-0.0306,1.1309,0.1617,-405.9448,-93.4448,-15.9302
unlabeled,-0.0940,1.4261,0.0439,-236.5112,-63.6597,-37.4756
unlabeled,-0.1187,1.5829,0.0004,-4.2114,-28.0762,-69.1528
unlabeled,-0.0759,1.6337,-0.1158,35.4004,-21.9116,-62.6221
unlabeled,-0.0068,1.2172,-0.0402,40.6494,-15.1978,-17.0898
unlabeled,-0.0037,1.1390,0.0217,107.4829,8.3618,-3.7231
unlabeled,-0.0510,1.3479,-0.0746,191.2231,29.0527,-12.2681
unlabeled,-0.0801,1.4092,-0.1545,429.9926,88.8061,-24.6582
unlabeled,-0.0914,1.3668,-0.0330,562.9883,126.5259,-24.9023
unlabeled,0.1130,0.6130,0.6243,836.7919,200.5005,-17.2119
unlabeled,0.2665,-0.0220,1.0278,1044.9829,197.2656,-57.1289
unlabeled,0.3513,-0.3837,1.4148,1077.6978,153.4424,-107.5439
unlabeled,0.2780,-0.0001,1.3004,908.3251,38.5742,-168.4570
unlabeled,-0.0233,0.5354,0.9318,797.7905,-8.5449,-181.1523
unlabeled,-0.1051,0.7262,0.7183,606.5063,-51.0864,-147.0947
unlabeled,-0.0515,0.4573,0.4498,511.5356,-61.2793,-86.7920
unlabeled,0.0809,-0.6390,0.3358,319.2749,-78.3691,33.0811
unlabeled,0.1077,-1.0178,0.3186,153.8696,-78.0640,64.6362
unlabeled,0.1039,-1.1768,0.4636,85.4492,-65.9790,53.9551
unlabeled,0.0818,-1.0583,0.5378,-6.7749,-18.7378,3.5400
unlabeled,0.0896,-0.7986,0.6879,-21.5454,5.4321,-18.1274
unlabeled,0.1018,-0.7231,0.7457,-31.3721,22.4609,-31.9824
unlabeled,0.0953,-0.6332,0.7698,-51.2085,20.9351,-27.2217
unlabeled,0.0784,-0.6672,0.7870,-134.0332,7.2632,-4.9438
unlabeled,0.0671,-0.7344,0.7714,-286.4380,-23.0103,12.7563
unlabeled,0.0305,-0.7588,0.5924,-391.5405,-36.9873,14.6484
unlabeled,0.0220,-0.6880,0.5789,-604.3091,-48.6450,10.8032
unlabeled,-0.0065,-0.4117,0.5841,-696.9604,-53.4668,4.8828
unlabeled,-0.0618,-0.1512,0.5045,-874.5727,-74.4629,-9.2773
unlabeled,-0.1930,0.5287,0.2075,-961.7919,-88.1348,-3.9673
unlabeled,-0.1445,0.9290,0.3650,-1047.7295,-103.8208,-11.1084
unlabeled,-0.0317,0.8008,0.5944,-964.4164,-93.2007,-43.1519
unlabeled,0.1248,0.9928,0.5538,-873.6572,-93.9331,-50.9033
unlabeled,0.1122,1.4843,0.3837,-485.9008,-87.5854,-49.6216
unlabeled,-0.0812,1.8839,-0.0173,-231.2012,-62.4390,-37.7808
unlabeled,-0.1239,1.5986,-0.4703,102.9663,-17.7002,-11.6577
unlabeled,-0.0685,1.3594,-0.4196,143.8599,14.4043,16.8457
unlabeled,0.0151,1.0475,0.0051,144.1040,34.1797,19.7754
unlabeled,0.0144,1.1282,0.1467,235.5957,68.7866,-1.3428
unlabeled,-0.0387,1.4913,0.1683,338.1347,90.4541,-11.0474
