label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.1078,0.4840,0.8280,3.1128,0.9766,6.0425
unlabeled,0.1039,0.4871,0.8167,1.9531,-0.0610,7.5073
unlabeled,0.0924,0.5100,0.8253,-3.4180,-0.2441,6.5308
unlabeled,0.0950,0.5157,0.8287,-12.7563,2.4414,0.1831
unlabeled,0.1074,0.4851,0.8058,-11.4136,3.4180,-3.1738
unlabeled,0.1199,0.4670,0.7963,-14.7705,4.8828,-5.7983
unlabeled,0.1410,0.4159,0.8218,-21.1182,6.1646,-5.7373
unlabeled,0.1420,0.3801,0.8167,-36.2549,16.2354,-6.5308
unlabeled,0.1531,0.3109,0.7542,-39.2456,23.6816,-9.2773
unlabeled,0.1438,0.2477,0.7469,-43.3350,39.4897,-20.2026
unlabeled,0.0928,0.1659,0.8379,-44.0063,47.9126,-27.8931
unlabeled,0.0586,0.1532,0.9344,-41.5649,57.5561,-44.9829
unlabeled,-0.0021,0.1213,1.1233,-35.4004,55.7861,-50.4761
unlabeled,-0.1063,0.1725,1.3583,-20.8740,41.0767,-52.1851
unlabeled,-0.1741,0.2379,1.4723,-35.3394,24.7803,-59.7534
unlabeled,-0.2529,0.4263,1.6377,-49.4995,17.5781,-72.1436
unlabeled,-0.2399,0.5165,1.6395,-72.7539,11.4746,-101.7456
unlabeled,-0.1617,0.7715,1.4679,-72.7539,8.4839,-111.7554
unlabeled,-0.1057,0.9572,1.4252,-44.5557,-6.9580,-119.2627
unlabeled,0.0760,1.3113,1.4330,-27.8320,-16.5405,-117.8589
unlabeled,0.2219,1.4514,1.3878,3.0518,-38.5742,-92.8955
unlabeled,0.5164,1.6345,1.1841,19.7754,-51.5747,-68.2983
unlabeled,0.7112,1.7838,0.9960,45.3491,-61.8286,-14.5264
unlabeled,0.7748,1.8333,0.8905,39.6729,-47.4243,18.0054
unlabeled,0.9677,1.8154,0.5114,28.0762,-33.9966,27.3437
unlabeled,1.0770,1.7295,0.2151,-3.6011,-10.4370,50.5981
unlabeled,1.1951,1.3065,-0.4200,-7.9956,-6.5918,68.4204
unlabeled,1.1824,1.0436,-0.6957,33.3862,-4.6997,100.8911
unlabeled,1.1149,0.6788,-0.9104,61.2183,-2.9297,106.6894
unlabeled,1.1184,0.5526,-0.9379,67.8711,22.1558,101.8677
unlabeled,1.1967,0.2401,-1.0249,62.0728,42.4805,105.4077
unlabeled,1.2195,0.1393,-0.9468,67.1387,97.9614,122.8027
unlabeled,1.0503,-0.1753,-0.7667,73.3032,127.0752,125.6103
unlabeled,0.9703,-0.2997,-0.6913,96.3745,153.2593,118.9575
unlabeled,0.7731,-0.3827,-0.4875,109.3750,151.4893,108.9477
unlabeled,0.6180,-0.6074,-0.3389,170.0439,126.4038,68.1763
unlabeled,0.5323,-0.7531,-0.2206,208.4350,108.2153,48.7671
unlabeled,0.3727,-1.0527,0.2332,251.4648,85.3882,25.0244
unlabeled,0.2574,-1.1586,0.4436,208.8013,97.8393,19.1650
unlabeled,0.1415,-1.2410,0.7289,198.1811,89.8437,16.4795
unlabeled,0.1063,-1.3590,0.9183,196.8994,42.1143,-7.6294
unlabeled,-0.0160,-1.6161,1.2886,180.1758,22.8271,-26.1230
unlabeled,-0.0404,-1.6515,1.4620,108.5205,-6.5308,-48.8281
unlabeled,0.0061,-1.4390,1.9615,69.0918,-15.4419,-50.8423
unlabeled,0.0385,-1.3016,2.1516,-16.1133,15.4419,-62.2559
unlabeled,0.0831,-1.0428,2.0518,-47.8516,41.1377,-70.1904
unlabeled,0.2228,-0.7640,1.6409,-42.6025,55.7251,-69.9463
unlabeled,0.2269,-0.6405,1.6049,-47.8516,36.9263,-61.9507
unlabeled,0.1541,-0.4824,1.7799,-82.2143,-17.3340,-37.3535
unlabeled,0.1267,-0.3909,1.8616,-160.9497,-61.5234,-18.6157
unlabeled,0.1263,-0.0016,2.3353,-229.4922,-58.0444,-18.7988
unlabeled,0.1609,0.3020,2.2476,-360.2905,3.1738,-33.6914
unlabeled,0.3507,0.9481,1.7527,-345.9472,8.1787,-46.2646
unlabeled,0.4766,1.1124,1.6871,-235.7788,-26.3672,-60.4248
unlabeled,0.6381,1.4706,1.7155,-177.0019,-48.0347,-43.7012
unlabeled,0.6322,1.5399,1.6975,-96.8018,-84.1064,10.3760
unlabeled,0.4736,1.5616,1.4784,-94.3603,-82.5806,31.2500
unlabeled,0.2670,1.6324,1.1508,-88.8672,-54.8706,35.1563
unlabeled,0.2236,1.5919,1.0082,-85.4492,-41.1377,24.3530
unlabeled,0.2236,1.4603,0.7271,-69.5801,-36.0718,20.2026
unlabeled,0.2280,1.4490,0.6147,-33.9966,-59.0820,37.7197
unlabeled,0.1991,1.5583,0.4331,-29.4189,-68.6646,36.2549
unlabeled,0.1931,1.5616,0.3114,-59.1431,-65.2466,-0.3052
unlabeled,0.3955,1.3605,-0.2280,-67.9932,-55.9082,-21.6064
unlabeled,0.5914,1.2587,-0.5093,-42.4805,-46.7529,-27.6489
unlabeled,0.8646,1.2472,-0.5375,-11.4136,-45.5933,-10.7422
unlabeled,0.9120,1.2609,-0.4501,30.0293,-23.3765,31.1279
unlabeled,0.9666,1.1108,-0.4905,30.5176,-3.5400,46.8750
unlabeled,1.0376,0.8245,-0.6965,15.8081,36.4380,66.9556
unlabeled,1.0740,0.6660,-0.7461,19.1650,49.2554,73.6084
unlabeled,1.1191,0.4489,-0.6244,61.7676,54.0161,90.5151
unlabeled,1.1167,0.3069,-0.4727,96.6186,46.8750,97.1069
unlabeled,1.0463,-0.1844,-0.2340,129.8218,43.0908,98.8159
unlabeled,0.9832,-0.3398,-0.2352,110.1074,84.8999,79.2847
unlabeled,0.8429,-0.6711,-0.2849,112.4878,106.0181,58.7769
unlabeled,0.7540,-0.8127,-0.2863,147.3999,101.5015,30.2124
unlabeled,0.5679,-0.9481,-0.1161,177.3071,68.4814,23.0713
unlabeled,0.4824,-0.9680,0.1531,211.3037,-5.7373,10.8643
unlabeled,0.3702,-1.0018,0.7178,196.0449,-18.7988,-1.3428
unlabeled,0.3606,-1.0441,0.8724,129.5166,6.6528,-27.5269
unlabeled,0.3248,-1.1830,0.9631,100.7690,30.8228,-34.1187
unlabeled,0.2791,-1.2058,0.9532,73.9746,59.2651,-18.4326
unlabeled,0.1716,-1.0236,1.1237,80.5054,52.0630,-7.4463
unlabeled,0.0496,-0.9381,1.6230,101.4404,13.9770,-12.6953
unlabeled,-0.0247,-0.9340,1.8900,94.5434,3.4180,-22.2778
unlabeled,-0.1747,-0.9728,2.0289,36.1938,28.4424,-29.1748
unlabeled,-0.2280,-0.8743,1.9580,-11.9629,41.5649,-16.4795
unlabeled,-0.3885,-0.7014,2.0946,-13.3667,35.4614,-16.5405
unlabeled,-0.4170,-0.4769,2.0577,-48.0347,27.8931,-13.9770
unlabeled,-0.4070,-0.1295,2.3899,-84.4116,6.0425,-28.8696
unlabeled,-0.3124,-0.0300,2.5535,-223.2666,17.7002,-40.5884
unlabeled,0.0101,0.4663,2.1921,-267.8223,31.3721,-38.0859
unlabeled,0.1653,0.6976,1.9225,-220.2148,-5.0659,-59.6924
unlabeled,0.3876,0.9722,1.7006,-173.0347,-29.1748,-66.4063
