label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.1019,0.7563,0.4902,-18.7378,0.3662,-4.1504
unlabeled,0.1337,0.7428,0.5149,-36.5601,15.3809,0.2441
unlabeled,0.1519,0.7417,0.5588,-67.1387,26.1841,17.3340
unlabeled,0.1481,0.5096,0.8405,-94.6655,19.2261,16.6626
unlabeled,0.1682,0.5477,0.7834,-150.8179,-6.7139,-17.0288
unlabeled,0.1825,0.8368,0.5901,-169.7998,-11.2915,-20.3857
unlabeled,0.1492,0.8411,0.5292,-231.3232,-6.1035,0.8545
unlabeled,0.1169,0.6720,0.4884,-284.3018,-6.4697,10.8643
unlabeled,0.0911,0.5370,0.4263,-406.6772,-27.5269,19.1650
unlabeled,0.0356,0.5975,-0.0187,-453.2470,-44.1284,11.9019
unlabeled,0.0206,0.8531,-0.2296,-432.8003,-54.7485,-25.0244
unlabeled,0.1169,1.5157,-0.3225,-348.9990,-47.0581,-36.4380
unlabeled,0.2532,1.8972,-0.1051,-66.3452,-10.0098,-23.6206
unlabeled,0.2527,1.9839,-0.1470,279.1138,1.2207,-8.0566
unlabeled,0.2050,1.9789,-0.5828,438.4765,-4.7607,2.9297
unlabeled,0.1342,1.9894,-0.5714,753.9062,1.9531,18.7988
unlabeled,0.4044,2.1611,0.0065,954.6508,4.3335,17.9443
unlabeled,0.7368,2.0522,0.2611,1371.1547,-39.4287,60.1807
unlabeled,0.7593,1.1572,-0.2063,1472.7172,-88.6230,113.7695
unlabeled,0.3892,0.6046,-0.6564,1283.3862,-164.4897,215.9424
unlabeled,-0.1957,0.0652,-1.1044,1069.9463,-170.3491,202.4536
unlabeled,-0.2660,-0.3137,-1.2589,573.1812,-135.2539,154.4189
unlabeled,-0.1907,-2.0841,-0.8197,350.3418,-90.8813,175.5981
unlabeled,-0.0287,-2.5217,-0.0201,80.5664,14.5264,133.1787
unlabeled,0.2428,-1.3966,1.2865,20.6909,29.3579,54.9316
unlabeled,0.1416,-0.7050,1.2072,10.3149,-8.2397,-45.7153
unlabeled,0.0262,-0.8035,0.9359,10.4980,-31.0059,-64.7583
unlabeled,-0.0404,-1.1445,0.4933,-30.6396,-35.4004,-52.5513
unlabeled,-0.0488,-1.2460,0.6824,-158.7524,15.2588,-29.7852
unlabeled,-0.0187,-1.1218,1.0807,-246.3989,28.8696,-26.3062
unlabeled,0.0021,-0.9728,1.0565,-451.7212,27.3437,-35.8276
unlabeled,-0.0477,-0.5864,0.7808,-559.3262,22.5220,-45.5322
unlabeled,-0.0968,-0.4216,0.6405,-761.2914,6.7749,-56.7017
unlabeled,-0.2076,-0.3369,-0.0361,-860.6567,-2.7466,-60.2417
unlabeled,-0.1719,-0.4017,-0.2120,-1094.9097,-18.6157,-87.0361
unlabeled,0.1993,0.1969,-0.4016,-1197.2046,-33.3862,-116.3330
unlabeled,0.2974,0.9552,-0.2008,-1255.7983,-71.7773,-155.9448
unlabeled,0.2294,1.2915,-0.2415,-965.6371,-106.7505,-147.3389
unlabeled,0.2704,2.6003,-0.1398,-690.0634,-94.6045,-135.5591
unlabeled,0.3629,2.9016,-0.1205,-101.1352,-45.7153,-43.8232
unlabeled,0.1504,1.3502,-0.7313,66.0400,-31.8603,44.9219
unlabeled,-0.0369,0.3757,-0.7402,40.8936,-1.5259,121.0327
unlabeled,0.0040,0.3618,-0.1169,-46.0205,13.5498,65.2466
unlabeled,0.1033,1.5308,-0.0437,-102.2949,21.6675,-54.9927
unlabeled,0.0858,1.7391,-0.1652,-63.5376,20.3857,-57.6172
unlabeled,0.0601,1.4274,-0.1884,55.5420,29.0527,7.7515
unlabeled,0.0466,1.1476,-0.1471,134.0942,42.9077,35.4614
unlabeled,-0.0088,1.0836,-0.1888,169.1894,46.0815,23.2544
unlabeled,-0.0391,1.1680,-0.2874,290.5273,56.8237,9.5825
unlabeled,0.0135,1.2399,-0.3090,405.4565,72.0825,7.6294
unlabeled,0.1035,1.2798,-0.2241,793.5180,112.3047,-8.3008
unlabeled,0.4137,1.4937,0.3375,1037.8418,125.0610,-11.3525
unlabeled,0.6333,1.5406,0.7482,1415.9545,95.9473,48.5840
unlabeled,0.5531,1.0494,0.6619,1464.9657,42.9687,78.0640
unlabeled,0.2347,0.4735,0.3167,1082.1533,-76.7212,100.2197
unlabeled,-0.0991,-0.8938,-0.1860,773.6816,-102.9663,107.2388
unlabeled,-0.0530,-1.5491,-0.0992,319.8853,-60.6689,98.1445
unlabeled,0.0939,-1.8379,0.5562,198.0591,-29.2358,60.9741
unlabeled,0.0970,-1.5623,0.7206,72.7539,-15.0757,-54.1992
unlabeled,0.0608,-0.8048,0.6976,57.5561,-16.3574,-95.3979
unlabeled,-0.0360,-0.5074,0.5729,55.1147,-13.9160,-112.0605
unlabeled,-0.1241,-0.5925,0.4746,-27.1606,-3.9673,-93.0786
unlabeled,-0.1526,-1.0244,0.2972,-117.8589,10.0708,-78.6133
unlabeled,-0.0583,-1.2439,0.4020,-375.6103,49.0112,-79.2847
unlabeled,0.1873,-0.9539,0.5972,-502.8076,58.5937,-104.6143
unlabeled,0.1969,-0.5638,0.4382,-718.0175,34.9121,-158.0200
unlabeled,-0.0502,-0.0176,-0.3281,-816.5893,15.9912,-169.2505
unlabeled,-0.0671,0.5424,-0.9303,-989.3188,8.5449,-175.5981
unlabeled,0.1108,0.9990,-0.9720,-1064.8804,22.0947,-180.7251
unlabeled,0.3866,1.2323,-0.6993,-1222.9004,32.4707,-173.4009
unlabeled,0.4530,1.2421,-0.7250,-1220.3369,6.7139,-138.7939
unlabeled,0.5149,2.3013,-0.7642,-1061.6455,-13.7939,-162.5976
unlabeled,0.6879,3.2317,-0.3254,-390.4419,-3.9673,-237.8540
unlabeled,0.8821,3.6588,-0.4266,-58.6548,12.6343,-207.5806
unlabeled,0.5507,2.5547,-1.0133,220.7641,7.8125,90.6982
unlabeled,-0.0107,0.1173,-1.2889,202.9419,12.0239,235.9009
unlabeled,0.0129,-0.2029,-0.6652,11.9629,84.3506,177.9175
unlabeled,0.2542,0.7900,0.5027,-55.2368,109.3750,42.4194
unlabeled,0.2521,1.1523,0.4834,-7.3242,74.5850,-105.6518
unlabeled,0.1017,1.1572,-0.1228,44.1894,48.4009,-88.5010
unlabeled,0.0837,1.0294,-0.3004,132.5684,31.4331,14.5874
unlabeled,0.1885,0.7275,-0.2775,184.3262,37.1704,33.2031
unlabeled,0.3857,1.0999,-0.0161,356.9336,56.7017,-9.0942
unlabeled,0.3945,1.6587,0.3657,493.7744,68.2983,-36.6821
unlabeled,0.4446,2.4779,1.1952,793.3349,61.9507,-55.8472
unlabeled,0.6344,2.4805,1.2740,1120.6665,-59.4482,8.1787
unlabeled,0.9803,2.0538,0.3092,1272.6440,-139.7705,40.1001
unlabeled,0.8442,1.7101,-0.4203,1335.5101,-238.0371,39.0015
unlabeled,0.1135,1.2002,-1.2245,1219.7876,-248.9624,23.8037
unlabeled,-0.1545,0.9530,-1.2098,800.0488,-219.4824,69.2139
unlabeled,-0.1914,-0.3842,-1.1472,590.0269,-189.3921,133.2397
unlabeled,-0.1411,-1.3054,-1.0428,281.3110,-79.7729,228.8208
unlabeled,-0.0574,-2.3157,-0.1255,178.5889,-11.9629,217.2851
unlabeled,0.0381,-2.0623,0.3748,35.1563,82.9468,99.6704
unlabeled,0.1786,-1.0865,0.8662,7.6904,90.3931,44.1894
unlabeled,0.1415,-1.0161,1.0309,-39.3677,27.6489,-46.6919
unlabeled,-0.0059,-1.2809,0.6320,-105.5298,-12.5732,-73.6694
unlabeled,-0.0331,-1.6556,0.1847,-365.8447,11.5967,-67.6880
unlabeled,0.0485,-1.4476,0.2521,-694.5190,74.0356,-87.4023
unlabeled,0.2253,-0.1410,0.2776,-806.3354,77.1484,-125.8545
unlabeled,0.2310,0.5049,0.2972,-895.1415,56.0913,-174.4385
unlabeled,0.0604,1.1239,0.4608,-894.1650,42.8467,-153.1372
unlabeled,0.0195,1.1121,0.4222,-861.5722,23.8647,-71.7163
unlabeled,0.1699,0.9740,0.3978,-850.7079,19.8364,-42.9687
unlabeled,0.2579,0.8922,0.3877,-799.8657,-6.7139,-33.6914
unlabeled,0.2804,0.8477,0.2301,-739.8681,-30.5786,-49.5605
unlabeled,0.2015,1.4655,-0.1975,-548.7061,-77.3315,-91.7358
unlabeled,0.1763,2.0221,-0.3387,-418.8842,-85.3882,-102.2339
unlabeled,0.2382,2.4838,-0.4806,-132.3853,-59.4482,-69.3359
unlabeled,0.3136,2.1908,-0.5078,95.1538,11.4746,46.2036
unlabeled,0.4465,1.4110,-0.2833,188.4765,49.5605,93.2617
unlabeled,0.3972,1.1726,-0.1151,330.0781,89.4775,97.6562
unlabeled,0.2000,0.9575,0.0490,379.0893,89.0503,78.4912
unlabeled,0.1650,0.9493,0.1205,489.6240,80.0781,38.6353
unlabeled,0.3549,1.5096,0.7914,571.5332,77.5757,21.4233
unlabeled,0.4591,1.6658,0.8713,693.3593,30.2734,51.2695
unlabeled,0.2817,0.7291,0.0718,667.9687,1.5869,97.3511
unlabeled,0.0322,0.0789,-0.0336,408.5083,-1.0986,122.5586
unlabeled,-0.2493,-0.3556,0.3887,255.1880,11.9019,96.5576
