label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0383,0.0759,1.0111,-0.4272,-0.3662,1.1597
unlabeled,0.0491,0.0355,1.0265,13.6108,0.4272,0.4883
unlabeled,0.0593,0.0022,0.9464,15.6250,-3.7842,1.7700
unlabeled,0.0519,-0.0612,0.8745,-2.1362,-3.0518,9.0942
unlabeled,0.0503,-0.1990,0.8290,-24.4751,0.9766,12.3291
unlabeled,0.0111,-0.2534,0.7634,-110.4126,3.9673,17.2729
unlabeled,-0.0238,-0.2285,0.7457,-186.4014,2.7466,17.9443
unlabeled,-0.1014,-0.2153,0.6157,-397.3388,-11.4136,23.4985
unlabeled,-0.1190,-0.2104,0.4478,-609.9854,-37.1094,8.6060
unlabeled,-0.0127,0.2886,0.2454,-697.0825,-42.6636,-11.0474
unlabeled,0.0389,0.7130,0.2614,-835.3881,-38.3301,-25.3296
unlabeled,-0.0635,1.1581,0.2755,-882.3852,-41.7480,-24.2310
unlabeled,-0.0979,1.5320,0.3306,-817.9321,-48.5229,-67.1997
unlabeled,0.0447,1.9916,0.5885,-489.1357,4.5776,-70.2515
unlabeled,0.3037,2.2167,0.7500,-249.0845,23.7427,-33.1421
unlabeled,0.2667,1.7539,0.3666,97.0459,-1.5869,71.2891
unlabeled,0.0535,1.0901,-0.4868,143.1885,-18.0054,101.5015
unlabeled,-0.0105,0.9172,-0.5547,157.0435,0.1831,97.0459
unlabeled,0.0049,0.9800,-0.0735,202.2095,30.6396,57.4341
unlabeled,0.0688,1.6697,0.3087,433.7158,100.0366,-37.4756
unlabeled,0.1171,1.9419,0.5507,852.6000,165.3442,-60.7910
unlabeled,0.5010,1.7147,1.1864,1082.5806,178.6499,-37.2925
unlabeled,0.7025,1.3105,1.1992,1346.5575,102.9053,21.7895
unlabeled,0.3713,0.4839,0.2095,1336.5477,23.2544,31.6162
unlabeled,0.0156,0.3280,-0.1227,1102.3560,-92.8345,15.0146
unlabeled,-0.3372,0.4739,-0.6002,931.3964,-111.6333,22.5830
unlabeled,-0.3357,0.0786,-0.7445,640.3809,-93.2007,51.7578
unlabeled,-0.0675,-1.4939,-0.5281,487.3047,-74.7070,68.2373
unlabeled,0.0419,-2.6448,-0.1022,154.7241,-51.8799,25.6348
unlabeled,0.1094,-2.2540,0.0312,-65.9790,-8.3618,-137.6953
unlabeled,0.2504,-0.8679,0.4423,-107.6050,32.8369,-177.7344
unlabeled,0.2487,-0.6285,0.7341,-91.3696,90.5151,-132.0801
unlabeled,0.1012,-0.8820,0.9521,-79.4067,89.6606,-101.5015
unlabeled,0.0277,-0.9476,0.8348,-143.0664,51.6968,-80.2002
unlabeled,-0.0807,-0.9304,0.4773,-230.5298,28.0762,-71.7163
unlabeled,-0.1804,-0.8043,0.1654,-454.2236,-0.4883,-67.6880
unlabeled,-0.2147,-0.5662,0.1268,-617.9810,10.9253,-96.9849
unlabeled,-0.2913,0.1814,0.1064,-669.6166,24.2920,-110.0464
unlabeled,-0.2921,0.5419,0.1262,-730.5297,51.3916,-121.3379
unlabeled,-0.1128,1.2217,0.1929,-755.5541,67.7490,-113.1592
unlabeled,0.2239,1.7960,0.8168,-861.0229,113.8306,-36.0718
unlabeled,0.2711,1.4109,1.2518,-908.6913,111.9385,30.2124
unlabeled,0.2810,0.7577,1.4543,-888.1225,79.8340,31.9824
unlabeled,0.2677,0.9998,1.2452,-718.8720,-2.5635,43.0298
unlabeled,0.1509,1.3530,0.7659,-549.1333,-21.9727,52.2461
unlabeled,0.1163,1.3905,0.4164,-147.2778,-11.7798,40.4663
unlabeled,0.0575,1.4425,-0.2891,11.2305,-1.5869,27.1606
unlabeled,0.0847,1.4098,-0.1173,159.9731,35.6445,17.8223
unlabeled,0.1244,1.3977,0.1451,213.6841,54.9316,16.7847
unlabeled,0.1493,1.3979,0.4277,413.2690,77.1484,9.3384
unlabeled,0.1581,1.3042,0.5295,696.7773,105.4077,13.1226
unlabeled,0.2039,0.8864,0.7915,850.7079,113.4033,18.6157
unlabeled,0.2410,0.4996,0.8156,1089.7217,97.3511,35.5225
unlabeled,0.0789,-0.5085,0.5112,1122.9858,76.3550,30.5176
unlabeled,-0.0781,-0.6807,0.4529,1013.9160,33.9966,-43.3960
unlabeled,-0.0839,-0.0741,0.6794,893.9208,11.9019,-77.0874
unlabeled,0.0186,-0.0675,0.4280,669.8608,-46.6919,-100.5859
unlabeled,0.0275,-0.4034,0.2806,423.8281,-69.1528,-45.4102
unlabeled,0.0205,-1.2163,0.2103,292.7856,-72.9980,-24.4141
unlabeled,0.0287,-1.3711,0.1915,75.0732,-54.9316,-29.1748
unlabeled,0.0573,-1.3232,0.3284,-4.5166,-28.3203,-32.2266
unlabeled,0.0608,-1.3140,0.4490,-106.1401,22.4609,-42.1143
unlabeled,0.0526,-1.0264,0.5366,-137.0239,36.3159,-58.4106
unlabeled,-0.0298,-0.5999,0.5664,-195.9228,46.5088,-70.5566
unlabeled,-0.0793,-0.5153,0.6371,-313.3545,43.0908,-48.5229
unlabeled,-0.1272,-0.3469,0.6042,-404.0527,33.2642,-35.3394
unlabeled,-0.0988,-0.2782,0.5300,-591.7358,20.3857,-6.6528
unlabeled,-0.0060,-0.0730,0.5640,-671.7529,24.0478,4.2114
unlabeled,-0.0695,0.5126,0.6975,-791.0156,33.3252,19.9585
unlabeled,-0.1089,0.8896,0.7236,-860.1684,20.4468,58.1665
unlabeled,-0.0784,0.8694,1.1405,-864.3798,12.5122,74.1577
unlabeled,-0.0050,0.4990,1.3656,-782.5927,-7.2021,59.8755
unlabeled,0.1388,-0.0101,1.3014,-734.4360,-29.6020,42.1753
unlabeled,0.1300,0.1602,0.9348,-593.0176,-99.1821,-16.0522
unlabeled,-0.1239,1.0203,-0.0054,-474.7924,-113.5864,-50.5371
unlabeled,-0.1670,1.7307,-0.2990,-192.0776,-70.4956,-88.3789
unlabeled,-0.0641,1.8018,-0.1055,35.8887,10.8643,-61.9507
unlabeled,0.1382,1.5315,0.4943,109.1919,35.9497,-39.2456
unlabeled,0.1560,1.3463,0.6013,229.9194,32.1655,1.0376
unlabeled,0.0717,1.2042,0.3112,298.5229,24.3530,10.9253
unlabeled,0.0443,1.2496,0.1437,491.2109,50.9033,9.3994
unlabeled,0.0682,0.9995,0.2260,643.0663,84.9609,7.5684
unlabeled,0.1190,0.6262,0.4468,997.0703,149.4751,-8.9722
unlabeled,0.2107,-0.0151,1.0598,1122.1313,161.1938,-32.5317
unlabeled,0.2284,0.0406,1.7489,1089.2334,126.3428,-71.1060
unlabeled,0.2030,0.1587,1.6633,864.9291,-15.4419,-136.9019
unlabeled,0.1301,0.3439,0.5571,730.4077,-81.9092,-140.0146
unlabeled,0.1069,0.0614,0.1958,420.7153,-136.9629,-39.5508
unlabeled,0.0568,-1.0354,0.0131,278.7476,-137.7563,7.1411
unlabeled,0.0265,-1.3866,0.0273,76.5381,-99.6704,7.5684
unlabeled,0.0585,-1.3083,0.4265,19.4702,-67.9932,-19.1650
unlabeled,0.0593,-1.0569,0.6212,-4.9438,-9.7046,-74.5239
unlabeled,0.0149,-0.6663,0.7393,11.5356,7.1411,-88.2568
unlabeled,-0.1007,-0.5034,0.5068,10.8032,11.9629,-78.5522
unlabeled,-0.1924,-0.4617,0.3092,-96.8018,1.9531,-41.5039
unlabeled,-0.2882,-0.5291,0.0387,-210.4492,0.1831,-13.3057
unlabeled,-0.2733,-0.6063,0.0377,-505.1269,16.5405,39.6729
unlabeled,-0.1676,-0.6415,0.3008,-647.3998,30.7617,48.2788
unlabeled,-0.0964,-0.2900,0.5000,-877.0141,42.6636,29.4800
unlabeled,-0.0669,0.8588,0.7865,-948.7914,35.4614,27.4048
unlabeled,-0.0402,1.1068,1.2262,-995.9716,17.0898,68.8477
unlabeled,0.0480,0.8743,1.4669,-879.8828,-2.5635,59.2651
unlabeled,0.2074,0.5276,1.5502,-823.8525,-16.7847,59.3872
unlabeled,0.1912,0.4985,1.2629,-695.9228,-81.5430,73.0591
unlabeled,-0.0402,0.7714,0.2682,-581.6650,-108.5815,65.5518
unlabeled,-0.1482,1.0173,-0.0956,-256.2866,-92.2241,16.4185
unlabeled,-0.1887,1.4545,-0.2856,-87.8906,-60.5469,-12.5732
unlabeled,-0.0449,1.5527,-0.0209,166.4429,19.0430,-45.7764
unlabeled,0.0308,1.4775,0.1168,318.6646,75.4395,-29.4800
unlabeled,0.0487,1.1447,0.2437,389.6484,90.0268,-12.5122
unlabeled,0.0464,1.0590,0.2584,556.8237,125.0000,4.1504
unlabeled,0.1193,0.7091,0.5056,654.8461,148.8037,8.4229
unlabeled,0.1749,0.3743,0.7528,832.8857,182.9834,0.2441
unlabeled,0.2206,-0.2522,1.2773,891.2963,175.4761,-27.0996
unlabeled,0.2590,-0.3051,1.5891,895.2636,113.8306,-113.9526
unlabeled,0.3120,0.1949,1.6563,829.0405,59.6313,-138.2446
unlabeled,0.2655,0.1753,1.3656,695.4345,-59.6924,-145.7520
unlabeled,0.1561,0.0752,0.6721,620.2393,-89.7217,-128.2959
unlabeled,0.0436,-0.3799,0.2733,445.5566,-104.3091,-51.6357
