label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.1053,0.5211,0.7986,-3.9062,4.8218,3.2959
unlabeled,0.1129,0.5011,0.7096,-16.3574,7.6904,5.1880
unlabeled,0.1768,0.3787,0.5824,-42.6636,0.9155,30.2734
unlabeled,0.1848,0.2214,0.4851,-54.5044,3.3569,35.4614
unlabeled,0.2473,0.0978,0.4956,-68.0542,24.4751,29.1748
unlabeled,0.2792,0.0591,0.4651,-91.6748,38.2690,23.1934
unlabeled,0.2808,-0.0670,0.4290,-124.7559,38.3301,29.5410
unlabeled,0.3065,-0.1503,0.4398,-177.5513,43.9453,61.6455
unlabeled,0.4655,-0.3135,0.9548,-188.7817,50.4150,72.0825
unlabeled,0.5718,-0.4419,1.3740,-164.1235,31.3110,28.6865
unlabeled,0.7234,-0.1571,1.7227,-158.8135,-5.6763,-41.8701
unlabeled,0.6680,0.2412,1.6871,-163.6963,-107.0557,-186.0351
unlabeled,0.4259,1.3254,1.4833,-136.1084,-143.7988,-229.1870
unlabeled,0.2905,1.8403,1.4003,-43.8843,-165.4663,-247.4365
unlabeled,0.0680,2.3911,1.1509,-7.5073,-155.7617,-226.5625
unlabeled,0.1024,2.4784,1.2216,50.2319,-121.0327,-136.2915
unlabeled,0.1527,2.5178,1.2365,131.2256,-87.9517,-32.7759
unlabeled,0.0975,2.3396,1.2738,179.9316,-68.7866,3.6011
unlabeled,0.0645,2.1488,1.2445,258.3008,-46.5088,32.1045
unlabeled,0.0789,1.9729,0.9335,271.2402,-47.9736,40.0391
unlabeled,0.0673,1.8937,0.7557,251.7090,-53.1616,73.3032
unlabeled,-0.0200,1.8389,0.2948,248.1079,-38.3911,99.3652
unlabeled,-0.0479,1.8157,0.0784,279.2969,34.4238,155.3345
unlabeled,0.0978,1.4785,0.0156,294.4336,66.5894,170.1050
unlabeled,0.2211,1.4039,-0.0656,307.4951,110.4736,168.6401
unlabeled,0.3416,1.4457,-0.1783,321.1060,139.5264,170.1050
unlabeled,0.3668,1.2917,-0.0933,371.8261,199.4018,164.5508
unlabeled,0.2427,1.0249,-0.4523,375.7934,192.6269,143.1274
unlabeled,0.1716,0.8014,-0.7399,357.1167,134.2773,99.7925
unlabeled,0.1163,0.2893,-1.0239,329.4677,97.8393,81.9702
unlabeled,0.1145,0.0909,-1.1808,224.0600,27.2217,62.0728
unlabeled,0.1567,0.0144,-1.1691,161.1938,2.6245,67.6270
unlabeled,0.3981,-0.1837,-0.9247,92.5903,-24.4141,61.0352
unlabeled,0.6290,-0.3306,-0.7073,72.3267,0.2441,58.2886
