label,aX,aY,aZ,gX,gY,gZ
unlabeled,-0.0519,0.1202,0.9850,17.0288,2.5635,-1.5259
unlabeled,-0.0579,0.0923,0.9984,20.9961,4.0283,0.0000
unlabeled,-0.0581,0.0560,1.0060,32.1045,5.3101,-1.9531
unlabeled,-0.0466,0.0040,1.0093,38.8794,5.4932,-5.3101
unlabeled,-0.0459,0.0186,1.0109,50.2930,6.8359,-11.4136
unlabeled,-0.1267,0.1190,0.9159,40.2832,6.8359,-10.1929
unlabeled,-0.3013,0.4691,0.3560,-80.8105,4.5166,14.7095
unlabeled,-0.3478,0.6417,-0.0365,-418.6401,14.8926,111.3892
unlabeled,-0.3015,0.7739,-0.3203,-661.6210,21.6064,162.6587
unlabeled,-0.2688,1.0862,-0.0808,-925.5981,-7.0190,100.2808
unlabeled,0.1113,2.4886,1.1571,-795.2270,-5.2490,29.9683
unlabeled,-0.0511,0.7517,3.3983,-209.1064,7.8735,-40.1001
unlabeled,-0.1062,-0.5735,3.9999,-157.3486,6.4087,-9.7656
unlabeled,0.4955,-0.3695,3.0621,-156.9824,-56.6406,45.2270
unlabeled,0.6484,0.7017,1.3552,-83.8623,-139.0991,17.1509
unlabeled,-0.0408,1.8070,-1.2970,-12.0850,-150.6348,-1.7700
unlabeled,-0.3990,1.6808,-1.4933,233.0322,-65.7959,9.8267
unlabeled,-0.1932,1.1824,-0.1812,306.0303,12.8784,65.7349
unlabeled,0.1422,0.1356,0.6539,536.6211,93.3227,148.4375
unlabeled,0.1642,-0.3744,0.4890,838.8061,88.8672,51.8188
unlabeled,-0.0262,-0.4313,0.2183,918.1518,96.0693,-53.5278
unlabeled,-0.1130,0.2195,0.4868,746.5209,131.7139,-126.3428
unlabeled,-0.4097,0.6101,0.8091,594.9097,137.4512,-101.1963
unlabeled,-0.4795,0.4113,0.6948,397.2168,122.0703,-47.6685
unlabeled,-0.2020,-0.1088,0.4669,354.6753,104.7974,-25.1465
unlabeled,0.1604,-0.7786,0.8680,362.4267,93.9331,1.8921
unlabeled,0.2432,-1.1849,1.2007,376.0376,95.6421,-19.0430
unlabeled,0.1716,-0.8398,1.5104,366.9433,73.4863,-51.2695
unlabeled,0.0393,-0.4850,1.2744,318.4814,11.7187,-73.7305
unlabeled,-0.1748,-0.3005,0.5120,256.9580,-12.0850,-55.3589
unlabeled,-0.1544,-0.4402,0.3608,104.3091,-31.4941,4.1504
unlabeled,0.0232,-1.1010,0.5581,39.7339,-29.7241,28.1372
unlabeled,0.1415,-1.3611,0.9812,-88.6230,-24.4141,29.0527
unlabeled,0.1564,-1.2532,1.2007,-255.7983,-33.8135,15.8081
unlabeled,0.0861,-0.7069,1.1901,-366.8823,-52.4902,24.7192
unlabeled,0.0457,-0.5887,0.9618,-620.1782,-87.8296,87.4634
unlabeled,0.0228,-0.6345,0.8094,-729.4921,-94.9707,118.7744
unlabeled,-0.0630,-0.6155,0.9226,-869.1406,-100.2808,135.7422
unlabeled,-0.2446,-0.2441,1.0215,-867.7978,-104.4922,114.8071
unlabeled,-0.1960,-0.0217,0.7423,-734.5580,-105.1636,32.5317
unlabeled,0.0024,0.2726,0.8695,-483.3374,-80.4443,-62.5610
unlabeled,0.1205,0.7080,0.8561,-362.9150,-78.3081,-70.4346
