label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.1323,0.3314,0.8862,1.0986,0.6714,5.7373
unlabeled,0.1412,0.3326,0.8839,-2.6245,1.9531,1.2817
unlabeled,0.1920,0.3169,0.8704,-3.5400,-2.0752,-5.1270
unlabeled,0.2124,0.3171,0.8727,-0.5493,-6.5308,-4.9438
unlabeled,0.2485,0.3009,0.8278,-0.4883,-13.7939,-4.5776
unlabeled,0.2810,0.2789,0.7748,0.1831,-16.4185,-4.6387
unlabeled,0.3572,0.2089,0.6431,2.5635,-15.1978,-3.7842
unlabeled,0.3821,0.1665,0.5703,0.6104,-4.7607,-2.3193
unlabeled,0.3944,0.0817,0.3551,2.0142,1.2817,-2.0142
unlabeled,0.3939,0.0732,0.2476,26.9775,-1.5259,-0.8545
unlabeled,0.4219,0.1246,0.1439,42.6025,-8.9111,-0.6714
unlabeled,0.4509,0.1490,0.1194,59.9976,-13.6108,0.6104
unlabeled,0.5197,0.2462,0.1375,64.0259,-6.5918,1.2817
unlabeled,0.5194,0.3138,0.1051,60.8520,24.5361,1.3428
unlabeled,0.4163,0.5441,-0.0122,63.6597,35.7056,2.9297
unlabeled,0.3295,1.0239,0.1949,83.7402,28.9307,5.0659
unlabeled,0.3381,1.2861,0.4498,76.9043,16.9067,3.3569
unlabeled,0.5249,1.6675,0.8475,31.6162,23.4375,15.8691
unlabeled,0.6124,1.7401,0.9532,23.5596,39.4287,34.4238
unlabeled,0.4670,1.6348,1.3948,91.3696,21.1182,91.9800
unlabeled,0.2500,1.4119,1.7871,234.0698,-59.0820,147.0947
unlabeled,-0.2876,0.4978,2.3114,301.9409,-80.7495,169.6777
unlabeled,-0.5511,0.1154,2.4280,346.4355,-85.6934,172.6074
unlabeled,-0.8726,-0.3774,2.4604,292.3584,-87.2192,134.0332
unlabeled,-0.9443,-0.6877,2.3894,148.0713,-94.7266,47.6074
unlabeled,-0.9733,-1.1743,1.9816,76.7822,-87.7075,28.3813
unlabeled,-0.9371,-1.2864,1.7791,14.0991,-82.4585,-0.1831
unlabeled,-0.7690,-1.2976,1.8146,1.4038,-88.3179,-17.7002
