label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0044,-0.0035,0.9938,-0.1831,0.1221,0.1831
unlabeled,0.0044,-0.0065,0.9950,-0.0610,0.1221,0.1831
unlabeled,0.0020,-0.0068,0.9901,0.5493,0.0000,0.3662
unlabeled,0.0001,-0.0054,0.9937,1.2207,0.1221,0.4272
unlabeled,-0.0013,-0.0055,0.9935,2.2583,0.1831,0.1831
unlabeled,0.0010,-0.0057,0.9945,2.0752,0.1831,0.0610
unlabeled,0.0020,-0.0051,0.9928,0.7935,-0.0610,0.0000
unlabeled,0.0023,-0.0039,0.9944,0.0000,-0.1831,0.0000
unlabeled,0.0017,-0.0057,0.9940,0.1831,-0.1831,0.0000
unlabeled,0.0026,-0.0083,0.9943,0.9155,-0.1221,0.1221
unlabeled,0.0044,-0.0070,0.9935,1.2817,-0.0610,0.1221
unlabeled,0.0052,-0.0054,0.9935,2.0752,0.0000,0.1221
unlabeled,0.0026,-0.0065,0.9928,2.0752,0.0000,0.0610
unlabeled,-0.0007,-0.0088,0.9945,1.2207,-0.1221,-0.0610
unlabeled,-0.0028,-0.0092,0.9950,0.7935,-0.1831,-0.1221
unlabeled,-0.0022,-0.0056,0.9945,0.3662,-0.1831,0.0000
unlabeled,0.0001,-0.0040,0.9945,0.3052,-0.0610,0.1221
unlabeled,0.0028,-0.0063,0.9928,0.3052,-0.0610,0.1221
unlabeled,0.0029,-0.0078,0.9934,0.1221,-0.2441,0.0610
unlabeled,0.0018,-0.0088,0.9945,0.1831,-0.1831,0.0610
unlabeled,0.0001,-0.0078,0.9940,0.4272,0.0610,0.1221
unlabeled,0.0029,-0.0039,0.9924,0.1221,0.0000,0.1221
unlabeled,0.0021,-0.0048,0.9917,0.2441,-0.1221,0.0000
unlabeled,-0.0016,-0.0087,0.9921,0.6714,-0.4272,-0.0610
unlabeled,0.0011,-0.0087,0.9950,0.6104,-0.3662,-0.0610
unlabeled,0.0023,-0.0057,0.9943,0.2441,-0.1831,0.0000
unlabeled,-0.0007,-0.0071,0.9940,0.2441,-0.1221,0.0610
unlabeled,0.0021,-0.0068,0.9937,0.0000,0.0000,0.2441
unlabeled,0.0012,-0.0083,0.9937,0.0000,0.0000,0.1831
unlabeled,-0.0009,-0.0078,0.9939,-0.1221,-0.1831,0.1221
unlabeled,0.0011,-0.0054,0.9945,-0.3052,-0.1831,0.1221
unlabeled,0.0024,-0.0034,0.9940,-0.2441,-0.1831,0.1221
unlabeled,0.0009,-0.0054,0.9938,-0.3052,-0.1221,0.0610
unlabeled,-0.0009,-0.0085,0.9940,-0.3662,-0.1221,0.1221
unlabeled,0.0000,-0.0079,0.9944,-0.2441,-0.0610,0.1831
unlabeled,0.0002,-0.0068,0.9938,-0.1831,0.0000,0.1831
unlabeled,0.0024,-0.0021,0.9930,-0.3052,0.1221,0.1221
unlabeled,0.0016,-0.0033,0.9940,-0.2441,-0.1221,0.0610
unlabeled,-0.0010,-0.0083,0.9937,-0.3052,-0.0610,0.0610
unlabeled,-0.0002,-0.0087,0.9933,-0.5493,-0.0610,0.0610
unlabeled,0.0020,-0.0051,0.9932,-0.4272,-0.0610,0.1831
unlabeled,0.0016,-0.0035,0.9926,-0.0610,0.0000,0.3052
unlabeled,0.0022,-0.0033,0.9932,-0.0610,0.0610,0.2441
unlabeled,0.0006,-0.0062,0.9934,0.0000,0.0000,0.1831
unlabeled,-0.0001,-0.0071,0.9938,0.0610,0.0000,0.0610
unlabeled,0.0018,-0.0039,0.9926,0.1831,-0.1221,0.1221
unlabeled,0.0018,-0.0034,0.9939,-0.1221,-0.1221,0.1831
unlabeled,0.0002,-0.0045,0.9941,-0.2441,-0.1831,0.2441
unlabeled,0.0005,-0.0044,0.9937,0.0000,0.0000,0.1221
unlabeled,0.0004,-0.0052,0.9946,0.1831,0.0000,0.0610
unlabeled,0.0000,-0.0052,0.9941,0.2441,-0.0610,0.1221
unlabeled,0.0013,-0.0031,0.9935,-0.1831,0.0000,0.1221
unlabeled,0.0006,-0.0035,0.9935,-0.1831,0.0000,0.1221
unlabeled,0.0005,-0.0051,0.9933,-0.2441,-0.1221,0.1831
unlabeled,0.0013,-0.0043,0.9938,-0.3662,-0.0610,0.0610
unlabeled,0.0009,-0.0046,0.9941,-0.1831,-0.0610,0.0610
unlabeled,0.0010,-0.0037,0.9937,-0.3052,0.0000,0.1831
unlabeled,0.0010,-0.0022,0.9921,-0.3052,0.0610,0.1831
unlabeled,0.0000,-0.0032,0.9930,0.0610,0.0000,0.1221
unlabeled,-0.0005,-0.0049,0.9934,0.1831,0.0000,0.0610
unlabeled,0.0010,-0.0046,0.9933,0.2441,0.0610,0.1221
unlabeled,0.0015,-0.0031,0.9940,0.0000,0.0610,0.1831
unlabeled,0.0010,-0.0027,0.9934,-0.4272,-0.1221,0.1221
unlabeled,0.0006,-0.0042,0.9937,-0.3052,-0.0610,0.0000
unlabeled,0.0005,-0.0039,0.9939,0.1831,-0.0610,0.0610
unlabeled,0.0010,-0.0031,0.9938,0.2441,-0.0610,0.0610
unlabeled,0.0015,-0.0015,0.9933,-0.2441,-0.1221,-0.0610
unlabeled,0.0011,-0.0022,0.9932,-0.1221,-0.0610,0.0610
unlabeled,0.0006,-0.0045,0.9939,0.1831,0.0000,0.1221
unlabeled,0.0012,-0.0045,0.9943,0.5493,0.0610,0.1221
unlabeled,0.0017,-0.0028,0.9946,0.6714,0.1221,0.0610
unlabeled,0.0016,-0.0029,0.9940,0.6104,0.0610,0.1221
unlabeled,0.0006,-0.0021,0.9932,0.4272,0.0000,0.1831
unlabeled,0.0004,-0.0021,0.9939,0.3662,0.1221,0.1831
unlabeled,0.0002,-0.0032,0.9939,0.4883,0.1221,0.2441
unlabeled,-0.0001,-0.0026,0.9938,1.0376,0.1831,0.2441
unlabeled,-0.0009,-0.0029,0.9943,1.5259,0.3052,0.3052
unlabeled,-0.0007,-0.0032,0.9921,1.5869,0.3052,0.1831
unlabeled,-0.0009,-0.0037,0.9924,1.0376,-0.0610,-0.0610
unlabeled,0.0009,-0.0065,0.9933,0.4883,-0.0610,-0.0610
unlabeled,0.0017,-0.0054,0.9928,-0.1831,0.0610,0.1221
unlabeled,0.0023,-0.0029,0.9940,0.3052,0.0610,0.1831
unlabeled,0.0024,-0.0059,0.9950,0.9766,0.0610,0.1831
unlabeled,0.0021,-0.0062,0.9944,0.6714,0.1831,0.1831
unlabeled,0.0013,-0.0054,0.9938,0.5493,0.1831,0.1831
unlabeled,0.0017,-0.0039,0.9934,0.5493,0.1221,0.1831
unlabeled,0.0015,-0.0037,0.9928,0.6714,0.0610,0.1831
unlabeled,0.0015,-0.0042,0.9929,0.7935,-0.0610,0.0610
unlabeled,0.0016,-0.0066,0.9935,0.8545,0.0000,0.0000
unlabeled,0.0015,-0.0070,0.9932,0.7324,0.0610,0.1831
unlabeled,0.0015,-0.0061,0.9934,0.6104,0.0610,0.1831
unlabeled,0.0010,-0.0044,0.9932,0.8545,0.0000,0.1831
unlabeled,0.0005,-0.0042,0.9933,0.8545,0.0610,0.1831
unlabeled,0.0000,-0.0067,0.9927,0.6714,0.0000,0.1221
unlabeled,-0.0007,-0.0070,0.9929,0.1831,-0.0610,0.0610
unlabeled,0.0009,-0.0052,0.9940,0.0610,-0.0610,0.0610
unlabeled,0.0017,-0.0051,0.9943,0.1831,-0.0610,0.0610
unlabeled,0.0022,-0.0054,0.9941,0.2441,0.0000,0.0610
unlabeled,0.0024,-0.0062,0.9941,0.4272,0.0610,0.1221
unlabeled,0.0011,-0.0071,0.9940,0.6714,0.1221,0.1831
unlabeled,0.0015,-0.0076,0.9932,1.0986,0.1221,0.1831
unlabeled,0.0016,-0.0074,0.9934,0.8545,0.0000,0.0610
unlabeled,0.0017,-0.0073,0.9940,0.6714,0.0000,0.0610
unlabeled,0.0018,-0.0073,0.9944,0.3052,0.0610,0.1221
unlabeled,0.0026,-0.0067,0.9938,0.3052,0.0000,0.1221
unlabeled,0.0028,-0.0071,0.9939,0.4883,0.0000,0.1221
unlabeled,0.0027,-0.0072,0.9932,0.4272,0.0610,0.0610
unlabeled,0.0023,-0.0073,0.9934,0.3052,0.0000,0.1221
unlabeled,0.0013,-0.0067,0.9928,0.3662,0.0000,0.1831
unlabeled,0.0016,-0.0071,0.9932,0.6714,0.0610,0.0610
unlabeled,0.0000,-0.0081,0.9937,0.6714,0.0000,0.0610
unlabeled,0.0005,-0.0060,0.9928,0.3662,0.0000,0.1221
unlabeled,0.0020,-0.0037,0.9938,-0.2441,0.0000,0.1831
unlabeled,-0.0007,-0.0066,0.9949,-0.1221,0.0000,0.1831
unlabeled,0.0001,-0.0077,0.9935,0.1221,0.0000,0.1221
unlabeled,0.0024,-0.0065,0.9937,0.6104,0.0610,0.0610
unlabeled,0.0037,-0.0063,0.9943,0.7935,0.0610,0.0610
unlabeled,0.0033,-0.0072,0.9940,0.4883,0.0000,0.1221
unlabeled,0.0016,-0.0101,0.9930,0.2441,0.0000,0.1831
