label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0028,-0.0044,0.9941,0.6104,0.1831,0.0610
unlabeled,0.0028,-0.0050,0.9957,1.2207,0.1831,0.1221
unlabeled,0.0027,-0.0099,0.9922,1.3428,0.1221,0.0610
unlabeled,0.0039,-0.0107,0.9915,0.5493,0.3052,0.1221
unlabeled,0.0027,-0.0092,0.9915,-0.0610,0.2441,0.1221
unlabeled,0.0012,-0.0074,0.9916,0.0610,0.1221,0.0610
unlabeled,0.0022,-0.0045,0.9934,0.4883,0.0610,0.0610
unlabeled,0.0035,-0.0043,0.9933,0.6104,0.1221,0.0610
unlabeled,0.0028,-0.0068,0.9945,0.8545,0.0610,0.1221
unlabeled,0.0017,-0.0103,0.9932,0.8545,0.0610,0.1831
unlabeled,0.0017,-0.0105,0.9930,0.8545,0.0000,0.0610
unlabeled,0.0045,-0.0081,0.9939,0.7324,-0.0610,0.0000
unlabeled,0.0063,-0.0073,0.9944,0.7935,0.0610,-0.0610
unlabeled,0.0045,-0.0074,0.9933,0.9766,0.1221,0.0000
unlabeled,0.0026,-0.0074,0.9937,1.4648,0.1221,0.0610
unlabeled,-0.0006,-0.0085,0.9937,1.8311,0.1221,0.0610
unlabeled,-0.0011,-0.0094,0.9932,2.2583,0.3052,0.3052
unlabeled,0.0007,-0.0089,0.9928,2.0752,0.4272,0.3662
unlabeled,0.0038,-0.0094,0.9940,1.5869,0.3052,0.0610
unlabeled,0.0045,-0.0104,0.9940,1.5259,0.2441,-0.0610
unlabeled,0.0027,-0.0123,0.9929,1.7090,0.2441,0.0000
unlabeled,0.0009,-0.0131,0.9935,2.2583,1.7090,-0.0610
unlabeled,0.0038,-0.0109,0.9971,2.9297,3.1128,-0.2441
unlabeled,0.0072,-0.0192,0.9939,-0.8545,1.5869,-0.3662
unlabeled,0.0049,-0.0181,0.9911,-5.1270,-0.3052,0.0610
unlabeled,-0.0001,-0.0090,0.9923,-5.4932,-0.9766,0.7324
unlabeled,0.0010,0.0031,0.9938,2.0142,-0.6104,-0.1831
unlabeled,0.0051,-0.0126,0.9954,2.4414,-0.4883,-0.3662
unlabeled,0.0065,-0.0111,0.9951,0.2441,0.1831,-0.2441
unlabeled,0.0083,-0.0087,0.9941,0.6104,0.1221,-0.2441
unlabeled,0.0079,-0.0110,0.9941,0.7935,-0.0610,0.0000
unlabeled,0.0049,-0.0115,0.9937,-0.0610,-0.1221,0.1221
unlabeled,0.0033,-0.0114,0.9935,-1.8921,-0.5493,0.2441
unlabeled,0.0015,-0.0093,0.9940,-2.6245,-0.7935,0.3052
unlabeled,0.0022,-0.0046,0.9935,-2.9907,-1.2817,0.3662
unlabeled,0.0023,-0.0045,0.9937,-1.5869,-1.2817,0.1221
unlabeled,0.0044,-0.0051,0.9940,-0.9766,-1.0376,0.0610
unlabeled,0.0046,-0.0062,0.9944,-0.5493,-0.6714,0.1221
unlabeled,0.0048,-0.0092,0.9927,-0.6104,-0.6104,0.2441
unlabeled,0.0039,-0.0088,0.9923,-0.7935,-0.6714,0.3052
unlabeled,0.0031,-0.0045,0.9932,-0.7324,-0.6714,0.3052
unlabeled,0.0029,-0.0015,0.9933,-0.6104,-0.8545,0.1831
unlabeled,0.0005,-0.0034,0.9935,-0.3662,-0.6714,0.1831
unlabeled,-0.0027,-0.0065,0.9929,-0.3662,-0.4883,0.1221
unlabeled,-0.0009,-0.0060,0.9939,-0.4272,-0.3662,0.0610
unlabeled,0.0037,-0.0045,0.9945,-0.5493,-0.3662,0.0610
unlabeled,0.0044,-0.0040,0.9937,-0.6104,-0.2441,0.1831
unlabeled,0.0062,-0.0027,0.9938,-0.4272,-0.1831,0.1221
unlabeled,0.0051,-0.0040,0.9944,0.1831,-0.2441,0.0000
unlabeled,0.0004,-0.0066,0.9943,0.2441,-0.3662,0.0000
unlabeled,-0.0009,-0.0044,0.9939,-0.1831,-0.6714,0.1221
unlabeled,-0.0004,-0.0027,0.9937,-1.3428,-0.6104,0.2441
unlabeled,-0.0010,-0.0028,0.9930,-1.7700,-0.8545,0.2441
unlabeled,-0.0002,-0.0026,0.9932,-2.3804,-1.4038,0.1221
unlabeled,0.0023,-0.0026,0.9941,-2.4414,-1.2817,0.0000
unlabeled,0.0028,-0.0034,0.9938,-2.0752,-0.6714,0.0000
unlabeled,0.0026,-0.0013,0.9938,-1.8921,-0.5493,0.0610
unlabeled,0.0032,-0.0001,0.9932,-1.2207,-0.4272,0.0610
unlabeled,0.0009,-0.0001,0.9927,-0.9155,-0.4272,0.0610
unlabeled,-0.0016,0.0002,0.9923,-0.6104,-0.3052,0.1831
unlabeled,-0.0016,0.0012,0.9940,-1.7090,-0.3052,0.2441
unlabeled,-0.0034,0.0034,0.9934,-1.8921,-0.2441,0.2441
unlabeled,-0.0016,0.0020,0.9928,-1.1597,-0.2441,0.1831
unlabeled,0.0056,0.0002,0.9929,-0.7324,-0.3052,0.1831
unlabeled,0.0046,0.0004,0.9951,0.1221,-0.1221,0.1831
unlabeled,0.0021,0.0032,0.9954,0.4883,0.1221,0.3052
unlabeled,-0.0004,0.0007,0.9918,2.6855,0.8545,0.4272
unlabeled,-0.0039,0.0009,0.9928,3.3569,0.9155,0.4272
unlabeled,-0.0071,0.0017,0.9919,3.4180,1.0376,0.3662
unlabeled,-0.0071,0.0009,0.9912,4.5166,1.1597,0.2441
unlabeled,-0.0045,-0.0017,0.9926,3.9062,1.0986,0.1221
unlabeled,0.0006,-0.0040,0.9917,2.1362,0.6104,0.0000
unlabeled,0.0057,-0.0056,0.9929,1.6479,0.4272,0.0000
unlabeled,0.0063,-0.0068,0.9940,1.7700,0.4272,-0.0610
unlabeled,0.0051,-0.0057,0.9950,1.7090,0.4883,0.0610
unlabeled,0.0040,-0.0043,0.9943,1.4648,0.3662,0.2441
unlabeled,-0.0012,-0.0021,0.9935,1.4648,0.3052,0.2441
unlabeled,-0.0037,-0.0042,0.9933,1.5869,0.4883,0.2441
unlabeled,-0.0027,-0.0052,0.9935,1.2207,0.2441,0.3052
unlabeled,0.0011,-0.0055,0.9938,0.9766,0.1221,0.3052
unlabeled,0.0032,-0.0062,0.9934,1.0986,0.1831,0.1221
unlabeled,0.0063,-0.0062,0.9946,1.4038,0.2441,0.1221
unlabeled,0.0060,-0.0068,0.9944,2.1362,0.6104,0.1221
unlabeled,0.0043,-0.0089,0.9930,2.5635,0.8545,0.0610
unlabeled,0.0029,-0.0083,0.9923,3.3569,0.8545,0.0000
