label,aX,aY,aZ,gX,gY,gZ
unlabeled,-0.2197,0.6102,2.3800,-9.5215,-79.4678,-13.5498
unlabeled,-0.3033,0.6067,1.8757,45.8984,-52.7344,-0.7324
unlabeled,-0.2688,0.4034,1.3524,49.1333,-42.5415,7.8735
unlabeled,-0.2124,0.3011,1.1609,21.2402,-34.9731,10.4980
unlabeled,-0.1116,0.1918,0.9038,11.6577,-33.7524,9.0942
unlabeled,-0.0627,0.1746,0.8374,5.7983,-28.5645,7.8735
unlabeled,0.0461,0.0848,0.7449,14.2822,-19.5923,7.2021
unlabeled,0.1519,-0.0283,0.8120,30.1514,6.7139,7.3242
unlabeled,0.1926,-0.0426,0.9254,15.0146,12.2070,5.4321
unlabeled,0.2229,0.0291,1.1462,5.0049,5.7983,0.2441
unlabeled,0.2239,0.0752,1.1757,-2.6245,-3.7842,-15.3198
unlabeled,0.1730,0.2064,1.1022,-1.4038,-1.6479,-20.4468
unlabeled,0.1279,0.2435,1.0470,-5.9204,14.5264,-20.2637
unlabeled,0.1122,0.2555,1.0581,2.9297,10.4980,-14.1602
unlabeled,0.1317,0.2559,1.0488,0.8545,-8.9722,-2.0142
unlabeled,0.1255,0.2267,0.9561,-5.9204,-12.5122,4.1504
unlabeled,0.1328,0.1407,0.9655,-6.3477,-10.7422,12.4512
unlabeled,0.1401,0.1326,0.9705,-2.0752,-13.9770,8.3008
unlabeled,0.1096,0.1642,0.8463,-3.1738,-17.1509,7.6294
unlabeled,0.0894,0.1454,0.7927,1.4648,-15.3809,13.5498
unlabeled,0.0782,0.1019,0.7876,6.3477,-11.3525,13.3057
unlabeled,0.0824,0.1244,0.7839,11.8408,-2.2583,5.3711
unlabeled,0.0983,0.1431,0.7668,10.8032,3.2959,3.2959
unlabeled,0.1600,0.1847,0.8977,2.0752,12.8174,1.9531
unlabeled,0.1647,0.2264,0.9225,-13.9160,7.9346,2.3193
unlabeled,0.1354,0.2717,0.8328,-23.1323,3.4790,4.8218
unlabeled,0.1498,0.2777,0.8661,-25.4517,6.5918,11.1084
unlabeled,0.2246,0.2609,1.0265,-18.5547,7.2632,12.4512
unlabeled,0.2419,0.2476,0.9731,-14.2822,-6.4087,10.4370
unlabeled,0.2491,0.2489,0.7963,-17.1509,-10.6812,9.2773
