label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0150,0.0204,1.8147,-30.4565,-14.5874,-22.1558
unlabeled,0.0308,0.0283,1.8217,-34.3628,-23.4985,-22.0947
unlabeled,0.0739,0.0631,1.6719,-34.7290,-43.4570,-19.5923
unlabeled,0.0883,0.0907,1.5680,-24.9634,-61.7676,-12.0850
unlabeled,0.0712,0.1125,1.4055,-19.5313,-68.8477,-7.2632
unlabeled,0.0527,0.1077,1.3710,-11.7187,-75.0122,-0.3662
unlabeled,0.0375,0.0875,1.3182,-6.1646,-73.3643,1.0376
unlabeled,0.0507,0.0812,1.2574,8.1177,-68.8477,1.4038
unlabeled,0.0620,0.0680,1.1259,15.3198,-67.8711,1.0986
unlabeled,0.0741,0.0568,1.0878,24.1089,-60.5469,1.3428
unlabeled,0.0817,0.0225,1.0093,22.5220,-55.4199,2.3193
unlabeled,0.0778,0.0107,0.9574,10.1318,-45.4102,4.6387
unlabeled,0.0798,0.0157,0.8411,5.1880,-41.7480,3.4180
unlabeled,0.0691,-0.0028,0.8085,11.5967,-45.2881,2.0752
unlabeled,0.0714,-0.0441,0.7164,15.6250,-51.0254,2.1362
unlabeled,0.0425,-0.0355,0.5577,12.9395,-78.6743,3.4180
unlabeled,0.0068,-0.0291,0.4910,8.4229,-83.3740,4.2725
unlabeled,-0.0305,-0.0238,0.4628,-0.2441,-62.5000,4.0894
unlabeled,-0.0317,-0.0216,0.4888,-6.1035,-37.3535,1.4038
unlabeled,-0.0034,-0.0078,0.5798,-4.8828,-27.7710,-0.3662
unlabeled,0.0077,0.0006,0.6438,13.6108,-22.2168,-1.9531
unlabeled,-0.0038,-0.0176,0.7041,26.5503,-26.4282,-3.4180
unlabeled,-0.0240,-0.0267,0.6687,37.1094,-40.7104,-6.4697
unlabeled,-0.0681,-0.0342,0.5062,34.9731,-43.5181,-7.3242
unlabeled,-0.0833,-0.0308,0.4285,25.5737,-34.7290,-8.3618
unlabeled,-0.1061,-0.0333,0.3282,21.7895,-26.0620,-8.0566
unlabeled,-0.1105,-0.0588,0.3307,15.6250,-7.1411,-4.4556
unlabeled,-0.1149,-0.0653,0.3827,10.8643,9.5215,-0.6714
unlabeled,-0.1051,-0.0574,0.4847,8.4839,17.5171,0.8545
unlabeled,-0.0819,-0.0522,0.5178,-0.9155,25.9399,4.7607
unlabeled,-0.0560,-0.0563,0.5702,-8.2397,25.5737,6.7139
unlabeled,-0.0510,-0.0536,0.5812,-20.1416,19.8975,9.3994
unlabeled,-0.0477,-0.0142,0.5131,-20.1416,16.6626,10.3760
unlabeled,-0.0503,0.0040,0.4874,-4.8828,24.9023,10.9863
unlabeled,-0.0649,-0.0117,0.5027,1.3428,35.1563,11.5967
