label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0409,0.2054,0.8719,1.4038,6.8359,-0.5493
unlabeled,0.0400,0.2065,0.8613,-1.0376,8.7280,-1.2207
unlabeled,0.0354,0.2275,0.8628,-10.3149,12.5122,-2.1973
unlabeled,0.0150,0.2905,0.8667,-12.1460,13.8550,-1.8921
unlabeled,0.0211,0.3611,0.8573,-4.1504,15.2588,0.4272
unlabeled,0.0299,0.3181,0.8439,5.7983,17.8833,8.3008
unlabeled,0.0181,0.2338,0.9010,1.3428,19.7754,8.7891
unlabeled,0.0093,0.2825,1.0364,-5.9814,25.5127,5.1880
unlabeled,-0.0150,0.4375,1.4521,-0.6714,30.2734,4.5776
unlabeled,-0.0376,0.4778,1.6444,5.0659,33.8745,11.1084
unlabeled,-0.0128,0.4990,2.0291,-2.9297,31.7383,15.6250
unlabeled,0.0707,0.4755,2.3267,-22.8882,29.3579,20.0806
unlabeled,0.1659,0.5057,2.8507,-15.3198,24.1089,17.7002
unlabeled,0.1772,0.6749,2.6156,29.3579,-5.6152,11.8408
unlabeled,0.2168,0.6541,2.2885,74.8901,-40.1001,31.9214
unlabeled,0.2301,0.3049,1.4060,89.1724,-55.7251,57.8003
unlabeled,0.1841,0.0275,1.0088,88.0127,-47.1191,81.9702
unlabeled,0.1243,-0.3090,0.4917,85.0830,-22.8882,64.0259
unlabeled,0.1432,-0.1959,0.3446,86.6699,28.1982,12.0850
unlabeled,0.1599,0.1427,0.1863,87.1582,46.0815,2.9907
unlabeled,0.0867,0.0159,-0.0369,105.9570,73.3032,0.0000
unlabeled,0.1030,-0.0935,-0.0139,145.9351,112.7319,-31.1890
unlabeled,0.1532,-0.0165,-0.1343,134.8877,113.2202,-43.8232
unlabeled,0.1163,0.1489,-0.2725,48.2178,62.9883,-20.2637
unlabeled,0.0157,0.2452,-0.2814,13.8550,43.2129,3.1128
unlabeled,-0.0167,0.0905,-0.2111,3.2349,39.2456,10.3760
unlabeled,0.0087,-0.0530,-0.0952,4.5166,36.7432,-4.5776
unlabeled,-0.0079,0.1281,-0.0615,9.5825,20.9961,-25.2686
unlabeled,-0.0652,0.1626,-0.0486,6.8359,7.9956,-11.9629
unlabeled,-0.1859,0.1132,-0.0955,-3.9673,-3.3569,0.1831
unlabeled,-0.2192,0.0806,-0.1295,-29.1138,-32.9590,27.9541
unlabeled,-0.2872,0.0668,-0.2632,-41.5039,-47.6074,44.0063
unlabeled,-0.2443,0.0105,-0.3242,-86.8530,-58.6548,65.7349
unlabeled,0.0867,-0.3335,-0.1273,-123.3520,-53.5278,66.8945
unlabeled,0.4775,-0.4091,0.5740,-167.2973,-34.9731,41.3818
unlabeled,0.5723,-0.2531,1.0779,-127.0752,-18.0054,-15.6250
unlabeled,0.5847,0.2506,1.8674,-86.2427,-22.7661,-43.3960
unlabeled,0.5665,0.5977,1.9669,-37.6587,-71.9604,-54.3823
unlabeled,0.5229,0.7482,1.4011,-47.6685,-99.7925,-23.9868
unlabeled,0.4495,0.3821,1.0363,-38.2080,-84.5947,61.2183
unlabeled,0.2317,0.0959,1.4980,-0.4883,-42.0532,84.8389
unlabeled,-0.0099,0.5719,2.4344,11.8408,-42.5415,114.1968
unlabeled,-0.2533,0.4327,1.9603,-24.2310,-64.3311,66.6504
unlabeled,-0.3381,0.4130,1.9258,-33.2031,-35.2783,29.8462
unlabeled,-0.3108,0.4893,2.2246,-6.5918,4.2725,-10.8643
unlabeled,-0.3942,0.5596,2.4170,8.9722,9.1553,-23.8647
unlabeled,-0.4335,0.5764,2.4321,13.3057,0.1831,-35.5835
unlabeled,-0.4928,0.5227,2.2355,-5.9204,-12.7563,-34.3628
unlabeled,-0.4760,0.4464,2.1327,-36.8042,-19.7144,-38.7573
unlabeled,-0.4634,0.5226,2.0894,-29.1748,-20.6909,-48.4009
unlabeled,-0.4081,0.6821,2.0312,-18.0054,-19.4702,-40.0391
unlabeled,-0.3271,0.6656,1.9949,4.4556,-16.7236,-13.4277
unlabeled,-0.1555,0.5339,1.8557,17.9443,-20.7520,2.3193
