label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0854,0.0189,1.0779,-14.1602,48.7671,-0.8545
unlabeled,0.1277,0.0483,1.2338,2.6855,39.8560,0.0000
unlabeled,0.1180,0.0242,1.2999,24.1699,18.4326,1.5869
unlabeled,0.0387,-0.2649,1.7628,7.0801,20.8740,1.5869
unlabeled,-0.0447,-0.3248,1.9843,-101.5625,23.9258,-7.8735
unlabeled,-0.1395,0.2910,1.8136,-101.3794,4.6387,-16.6626
unlabeled,-0.0776,0.3210,1.6328,45.6543,-25.8789,-11.1084
unlabeled,0.1927,-0.0291,0.8624,64.6973,-28.5034,-6.1646
unlabeled,0.1907,-0.0135,0.8983,19.4702,-25.6348,-3.9673
unlabeled,0.1042,-0.0219,1.0944,11.4746,-32.7148,-2.1362
unlabeled,0.0490,0.0013,1.3274,-1.6479,-25.1465,4.0283
unlabeled,0.0460,0.0266,1.4314,-10.8643,-14.2212,6.0425
unlabeled,0.0778,0.1082,1.5355,-20.3857,-10.1318,7.6294
unlabeled,0.0909,0.1311,1.5166,-11.1084,-31.1279,6.2866
unlabeled,0.0891,0.1041,1.4202,-3.8452,-41.0156,5.9814
unlabeled,0.0835,0.0870,1.3297,7.0801,-48.4619,7.7515
unlabeled,0.0653,0.0636,1.1392,9.5215,-49.0723,9.1553
unlabeled,0.0546,0.0558,1.0974,7.3242,-48.5840,11.9019
unlabeled,0.0216,0.0649,1.0891,5.1270,-48.2788,12.5732
unlabeled,0.0129,0.0647,1.1027,6.0425,-45.7764,12.7563
unlabeled,0.0122,0.0709,1.1373,8.1787,-44.4946,12.3901
unlabeled,0.0062,0.0717,1.1187,15.3198,-46.9971,9.4604
unlabeled,-0.0151,0.0317,1.0428,20.5688,-47.8516,7.1411
unlabeled,-0.0240,-0.0066,1.0166,27.1606,-46.5698,2.8687
unlabeled,-0.0129,-0.0612,0.9420,25.4517,-43.0908,2.4414
unlabeled,-0.0073,-0.0610,0.9082,18.2495,-35.0952,4.6997
unlabeled,-0.0126,-0.0359,0.9091,16.6016,-32.7148,5.7983
unlabeled,-0.0165,-0.0355,0.9215,18.4326,-28.0151,5.9814
unlabeled,0.0038,-0.0542,0.8612,21.3623,-28.9307,4.0283
unlabeled,-0.0050,-0.0714,0.8074,34.6069,-42.7856,0.6104
unlabeled,-0.0389,-0.0992,0.7383,39.9170,-45.1050,-0.1221
unlabeled,-0.0452,-0.1002,0.7517,38.8794,-31.4941,-1.4648
unlabeled,-0.0355,-0.1060,0.8040,33.4473,-23.0103,-1.8311
unlabeled,-0.0300,-0.1067,0.8131,15.8691,-18.1274,-1.5259
unlabeled,-0.0339,-0.1086,0.8098,-0.1831,-29.7852,-2.0752
unlabeled,-0.0444,-0.1013,0.7499,-4.3945,-36.8652,-2.8687
unlabeled,-0.0581,-0.0913,0.7042,-3.6011,-37.2314,-3.7842
unlabeled,-0.0742,-0.0825,0.6666,-1.4648,-30.2124,-3.8452
unlabeled,-0.0703,-0.0819,0.6599,-1.4648,-14.7095,-2.9297
unlabeled,-0.0647,-0.0728,0.6213,-3.2959,-9.2773,-1.8311
unlabeled,-0.0695,-0.0658,0.6351,-5.4932,3.1128,0.9766
unlabeled,-0.0613,-0.0651,0.7299,-4.4556,9.7046,1.8311
unlabeled,-0.0469,-0.0699,0.7362,2.1973,10.9863,2.4414
unlabeled,-0.0396,-0.0902,0.6479,5.1270,4.1504,2.6855
unlabeled,-0.0496,-0.0868,0.5885,5.9204,-6.8359,3.4790
unlabeled,-0.0670,-0.0692,0.4825,5.8594,-4.0894,3.5400
unlabeled,-0.0560,-0.0818,0.4081,4.3335,13.6108,3.9062
unlabeled,-0.0416,-0.0917,0.4027,-3.6011,33.5693,5.4321
