label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.1282,0.2635,0.9293,5.4932,0.7324,-11.0474
unlabeled,0.1372,0.2792,0.9397,11.9629,-2.3804,-3.2959
unlabeled,0.1293,0.2747,0.9518,11.9629,-2.2583,1.1597
unlabeled,0.1005,0.2323,0.9558,7.5073,0.8545,7.5073
unlabeled,0.0863,0.2115,0.9442,1.4648,6.8970,9.7046
unlabeled,0.0751,0.1890,0.9551,1.7090,9.1553,8.9111
unlabeled,0.0829,0.1731,0.9602,5.0049,9.8877,4.7607
unlabeled,0.1060,0.1438,0.9423,5.3711,9.2773,2.3193
unlabeled,0.1140,0.1401,0.9460,3.6011,10.3149,-3.2959
unlabeled,0.1262,0.1317,0.9293,0.4883,12.6343,-6.4087
unlabeled,0.1306,0.1340,0.9280,-7.5684,19.3481,-10.4370
unlabeled,0.1360,0.1715,0.9784,-9.8877,21.3623,-10.9863
unlabeled,0.1309,0.1882,1.0139,-11.4136,16.9067,-9.2773
unlabeled,0.0992,0.2053,1.0060,-13.9160,10.9253,-7.8735
unlabeled,0.0792,0.2113,0.9983,-19.0430,1.8921,-5.5542
unlabeled,0.0586,0.2384,0.9922,-18.4326,0.5493,-4.5166
unlabeled,0.0527,0.2522,1.0144,-5.3101,1.2207,-2.3193
unlabeled,0.0480,0.2815,1.0737,3.8452,1.4038,-1.7090
unlabeled,0.0538,0.3347,1.1328,24.0478,-1.5259,-0.9155
unlabeled,0.0731,0.3660,1.1554,46.6919,-8.3008,2.0142
unlabeled,-0.0099,0.0789,1.2040,62.5000,-10.0098,7.2021
unlabeled,-0.1892,-0.2777,1.2963,83.7402,-3.1738,15.2588
unlabeled,-0.3676,-0.2587,1.6276,77.1484,1.2207,8.3008
unlabeled,-0.2677,-0.0677,1.6847,42.2363,8.9111,-30.2734
unlabeled,-0.0460,0.1729,1.5369,29.6020,9.9487,-41.4429
unlabeled,0.0776,0.3451,1.5620,41.6870,-11.3525,-45.5933
unlabeled,0.2908,0.4884,1.3324,61.5234,-32.1655,-35.5835
unlabeled,0.3259,0.4487,1.3555,84.8999,-49.3164,3.6621
unlabeled,0.2650,0.3397,1.7115,62.1338,-37.5977,21.6064
unlabeled,0.3004,0.3098,1.5825,10.9253,-39.1846,45.1660
unlabeled,0.2250,0.1686,1.2263,21.2402,-62.7441,58.9600
