label,aX,aY,aZ,gX,gY,gZ
unlabeled,0.0530,0.2267,0.9799,-0.3662,0.3662,1.0986
unlabeled,0.0591,0.2354,0.9780,-0.1831,0.7935,1.9531
unlabeled,0.0626,0.2485,0.9817,-1.4038,1.0376,2.1362
unlabeled,0.0634,0.2889,0.9860,-1.4648,0.9155,2.7466
unlabeled,0.0635,0.3008,0.9829,-0.9155,0.1831,4.8828
unlabeled,0.0637,0.2704,0.9845,-0.6714,0.3052,6.1035
unlabeled,0.0596,0.2712,0.9829,-2.3804,-3.2349,3.7842
unlabeled,0.0527,0.2933,0.9576,0.0000,-4.0894,2.9907
unlabeled,0.0435,0.3130,0.9532,-0.3052,-2.9907,4.1504
unlabeled,0.0443,0.3282,0.9789,-5.1270,-3.2349,4.9438
unlabeled,0.0521,0.3301,1.0016,-6.2866,-4.0283,5.2490
unlabeled,0.0511,0.3208,1.0018,-5.6763,-6.8970,4.9438
unlabeled,0.0322,0.2881,0.9902,-3.6011,-8.2397,4.5776
unlabeled,0.0112,0.1915,0.9578,-0.3052,-10.3760,4.8218
unlabeled,0.0011,0.1348,0.9557,-0.7935,-10.6201,4.1504
unlabeled,-0.0094,0.0590,0.9449,-1.8921,-10.5591,2.7466
unlabeled,-0.0116,0.0406,0.9456,-3.5400,-8.9722,-0.2441
unlabeled,-0.0093,0.0088,0.9534,-4.0283,-7.9346,-1.4648
unlabeled,-0.0060,0.0017,0.9567,-4.6997,-6.2866,-3.5400
unlabeled,0.0082,0.0031,0.9668,-4.3335,-5.7373,-4.6997
unlabeled,0.0215,0.0388,0.9703,-1.0376,-4.4556,-7.1411
unlabeled,0.0258,0.0555,0.9609,2.1973,-2.3193,-8.6670
unlabeled,0.0302,0.1246,0.9413,1.6479,-0.7935,-8.2397
unlabeled,0.0337,0.1506,0.9410,-0.1221,2.1362,-5.3101
unlabeled,0.0515,0.1974,0.9583,-0.1831,3.1738,-3.7842
unlabeled,0.0569,0.2084,0.9740,1.8311,4.2114,-1.4038
unlabeled,0.0621,0.2092,0.9800,2.9907,3.6621,-1.7700
unlabeled,0.0619,0.2332,0.9689,5.9204,3.9673,-3.0518
unlabeled,0.0497,0.2910,0.9586,6.5918,4.0283,-2.3193
unlabeled,0.0339,0.3013,0.9188,5.9814,3.8452,1.5259
unlabeled,0.0314,0.3170,0.9135,0.9155,5.2490,3.7842
unlabeled,0.0260,0.3215,0.9589,-1.3428,6.5918,3.3569
unlabeled,0.0331,0.3027,0.9855,0.1221,4.2725,-1.3428
unlabeled,0.0432,0.3756,0.9623,0.6714,2.1362,-2.8076
unlabeled,0.0375,0.4028,0.9530,-0.9155,-0.0610,0.6104
unlabeled,0.0273,0.4734,0.9277,-3.8452,-1.2817,2.3804
unlabeled,0.0350,0.5884,0.9196,-10.6812,-2.9297,3.9673
unlabeled,0.0422,0.6771,0.9166,-11.2915,-5.2490,3.0518
unlabeled,0.0538,0.8265,0.9216,-9.3994,-7.4463,4.9438
unlabeled,0.0640,0.8706,0.8848,0.1221,-9.0332,18.5547
unlabeled,0.0719,0.8130,0.7926,3.7231,-8.4839,30.6396
unlabeled,0.0807,0.7064,0.7689,6.6528,-4.5776,50.6592
unlabeled,0.0901,0.6735,0.7921,8.6670,-2.9907,55.6641
unlabeled,0.1035,0.6229,0.7562,15.1367,-3.6011,58.2275
unlabeled,0.0994,0.5818,0.7413,26.6113,3.3569,67.1997
unlabeled,0.0660,0.3578,0.8062,31.5552,6.5308,77.2095
unlabeled,0.0465,0.1890,0.8330,39.8560,9.3994,93.3838
unlabeled,0.0298,-0.0896,0.8517,37.5977,13.6719,94.9097
unlabeled,0.0210,-0.1897,0.8966,23.3154,35.8887,89.3555
unlabeled,0.0350,-0.3788,1.0956,17.0288,47.6685,84.2285
unlabeled,0.0208,-0.6367,1.3030,14.8315,21.2402,50.1099
unlabeled,0.0645,-0.7448,1.3429,23.3154,-1.4038,23.8647
unlabeled,0.1376,-0.5624,1.3380,26.6113,-2.6855,11.5967
unlabeled,0.1161,-0.6677,1.3685,9.8267,-1.2817,19.7144
unlabeled,0.0975,-0.7393,1.3203,3.1738,-6.8359,9.5825
unlabeled,0.1002,-0.6725,1.2737,-2.9907,-15.0757,-16.6626
